principalnaicscode,principalnaicscodeText,principalNAICS2DigitCode,principalNAICS3DigitCode,principalNAICS4DigitCode,NAICS_shorthand,NAICS_unabbreviated,CriticalTech
335932,Noncurrent-Carrying Wiring Device Manufacturing,31-33,335,3359,NULL,NULL,Remaining Sectors
335991,Carbon and Graphite Product Manufacturing,31-33,335,3359,NULL,NULL,Remaining Sectors
335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing,31-33,335,3359,NULL,NULL,Remaining Sectors
336,Transportation Equipment Manufacturing,31-33,336,NULL,336 Transportation Equipment Manufacturing,336 Transportation Equipment Manufacturing,Remaining Sectors
3361,Motor Vehicle Manufacturing,31-33,336,3361,NULL,NULL,Remaining Sectors
33611,Automobile and Light Duty Motor Vehicle Manufacturing,31-33,336,3361,NULL,NULL,Remaining Sectors
336111,Automobile Manufacturing,31-33,336,3361,NULL,NULL,Remaining Sectors
336112,Light Truck and Utility Vehicle Manufacturing,31-33,336,3361,NULL,NULL,Remaining Sectors
33612,Heavy Duty Truck Manufacturing,31-33,336,3361,NULL,NULL,Remaining Sectors
336120,Heavy Duty Truck Manufacturing,31-33,336,3361,NULL,NULL,Remaining Sectors
3362,Motor Vehicle Body and Trailer Manufacturing,31-33,336,3362,NULL,NULL,Remaining Sectors
33621,Motor Vehicle Body and Trailer Manufacturing,31-33,336,3362,NULL,NULL,Remaining Sectors
336211,Motor Vehicle Body Manufacturing,31-33,336,3362,NULL,NULL,Remaining Sectors
336212,Truck Trailer Manufacturing,31-33,336,3362,NULL,NULL,Remaining Sectors
336213,Motor Home Manufacturing,31-33,336,3362,NULL,NULL,Remaining Sectors
336214,Travel Trailer and Camper Manufacturing,31-33,336,3362,NULL,NULL,Remaining Sectors
3363,Motor Vehicle Parts Manufacturing,31-33,336,3363,NULL,NULL,Remaining Sectors
336310,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,31-33,336,3363,NULL,NULL,Remaining Sectors
336311,"Carburetor, Piston, Piston Ring, and Valve Manufacturing",31-33,336,3363,NULL,NULL,Remaining Sectors
336312,Gasoline Engine and Engine Parts Manufacturing,31-33,336,3363,NULL,NULL,Remaining Sectors
336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,31-33,336,3363,NULL,NULL,Remaining Sectors
336321,Vehicular Lighting Equipment Manufacturing,31-33,336,3363,NULL,NULL,Remaining Sectors
336322,Other Motor Vehicle Electrical and Electronic Equipment Manufacturing,31-33,336,3363,NULL,NULL,Remaining Sectors
336330,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,31-33,336,3363,NULL,NULL,Remaining Sectors
336340,Motor Vehicle Brake System Manufacturing,31-33,336,3363,NULL,NULL,Remaining Sectors
336350,Motor Vehicle Transmission and Power Train Parts Manufacturing,31-33,336,3363,NULL,NULL,Remaining Sectors
336360,Motor Vehicle Seating and Interior Trim Manufacturing,31-33,336,3363,NULL,NULL,Remaining Sectors
336370,Motor Vehicle Metal Stamping,31-33,336,3363,NULL,NULL,Remaining Sectors
336390,Other Motor Vehicle Parts Manufacturing,31-33,336,3363,NULL,NULL,Remaining Sectors
336391,Motor Vehicle Air-Conditioning Manufacturing,31-33,336,3363,NULL,NULL,Remaining Sectors
336399,All Other Motor Vehicle Parts Manufacturing,31-33,336,3363,NULL,NULL,Remaining Sectors
3364,Aerospace Product and Parts Manufacturing,31-33,336,3364,NULL,NULL,Remaining Sectors
336410,Aerospace Product and Parts Manufacturing,31-33,336,3364,NULL,NULL,Remaining Sectors
336411,Aircraft Manufacturing,31-33,336,3364,336411 Aircraft Manufacturing,336411 Aircraft Manufacturing,Remaining Sectors
336412,Aircraft Engine and Engine Parts Manufacturing,31-33,336,3364,NULL,NULL,Remaining Sectors
336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,31-33,336,3364,336413 Other Aircraft Parts Equip. Manuf.,336413 Other Aircraft Parts Equipment Manufacturing,Remaining Sectors
336414,Guided Missile and Space Vehicle Manufacturing,31-33,336,3364,NULL,NULL,Space
336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,31-33,336,3364,NULL,NULL,Space
336419,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing,31-33,336,3364,NULL,NULL,Space
3365,Railroad Rolling Stock Manufacturing,31-33,336,3365,NULL,NULL,Remaining Sectors
33651,Railroad Rolling Stock Manufacturing,31-33,336,3365,NULL,NULL,Remaining Sectors
336510,Railroad Rolling Stock Manufacturing,31-33,336,3365,NULL,NULL,Remaining Sectors
3366,Ship and Boat Building,31-33,336,3366,NULL,NULL,Remaining Sectors
336611,Ship Building and Repairing,31-33,336,3366,NULL,NULL,Remaining Sectors
336612,Boat Building,31-33,336,3366,NULL,NULL,Remaining Sectors
3369,Other Transportation Equipment Manufacturing,31-33,336,3369,NULL,NULL,Remaining Sectors
336991,"Motorcycle, Bicycle, and Parts Manufacturing",31-33,336,3369,NULL,NULL,Remaining Sectors
336992,"Military Armored Vehicle, Tank, and Tank Component Manufacturing",31-33,336,3369,336992 Mil. Armored Veh. & Component Manufacturing,336992 Military Armored Vehicle & Component Manufacturing,Remaining Sectors
336999,All Other Transportation Equipment Manufacturing,31-33,336,3369,NULL,NULL,Remaining Sectors
337,Furniture and Related Product Manufacturing,31-33,337,NULL,NULL,NULL,Remaining Sectors
3371,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,31-33,337,3371,NULL,NULL,Remaining Sectors
337110,Wood Kitchen Cabinet and Countertop Manufacturing,31-33,337,3371,NULL,NULL,Remaining Sectors
337121,Upholstered Household Furniture Manufacturing,31-33,337,3371,NULL,NULL,Remaining Sectors
337122,Nonupholstered Wood Household Furniture Manufacturing,31-33,337,3371,NULL,NULL,Remaining Sectors
337124,Metal Household Furniture Manufacturing,31-33,337,3371,NULL,NULL,Remaining Sectors
337125,Household Furniture (except Wood and Metal) Manufacturing,31-33,337,3371,NULL,NULL,Remaining Sectors
337127,Institutional Furniture Manufacturing,31-33,337,3371,NULL,NULL,Remaining Sectors
337129,"Wood Television, Radio, and Sewing Machine Cabinet Manufacturing",31-33,337,3371,NULL,NULL,Remaining Sectors
3372,Office Furniture (including Fixtures) Manufacturing,31-33,337,3372,NULL,NULL,Remaining Sectors
337211,Wood Office Furniture Manufacturing,31-33,337,3372,NULL,NULL,Remaining Sectors
337212,Custom Architectural Woodwork and Millwork Manufacturing,31-33,337,3372,NULL,NULL,Remaining Sectors
337214,Office Furniture (except Wood) Manufacturing,31-33,337,3372,NULL,NULL,Remaining Sectors
337215,"Showcase, Partition, Shelving, and Locker Manufacturing",31-33,337,3372,NULL,NULL,Remaining Sectors
3379,Other Furniture Related Product Manufacturing,31-33,337,3379,NULL,NULL,Remaining Sectors
337910,Mattress Manufacturing,31-33,337,3379,NULL,NULL,Remaining Sectors
337920,Blind and Shade Manufacturing,31-33,337,3379,NULL,NULL,Remaining Sectors
339,Miscellaneous Manufacturing,31-33,339,NULL,NULL,NULL,Remaining Sectors
3391,Medical Equipment and Supplies Manufacturing,31-33,339,3391,NULL,NULL,Remaining Sectors
33911,Medical Equipment and Supplies Manufacturing,31-33,339,3391,NULL,NULL,Remaining Sectors
339110,Medical Equipment and Supplies Manufacturing,31-33,339,3391,NULL,NULL,Remaining Sectors
339111,Laboratory Apparatus and Furniture Manufacturing,31-33,339,3391,NULL,NULL,Remaining Sectors
339112,Surgical and Medical Instrument Manufacturing,31-33,339,3391,NULL,NULL,Remaining Sectors
339113,Surgical Appliance and Supplies Manufacturing,31-33,339,3391,NULL,NULL,Remaining Sectors
339114,Dental Equipment and Supplies Manufacturing,31-33,339,3391,NULL,NULL,Remaining Sectors
339115,Ophthalmic Goods Manufacturing,31-33,339,3391,NULL,NULL,Remaining Sectors
339116,Dental Laboratories,31-33,339,3391,NULL,NULL,Remaining Sectors
3399,Other Miscellaneous Manufacturing,31-33,339,3399,NULL,NULL,Remaining Sectors
339910,Jewelry and Silverware Manufacturing,31-33,339,3399,NULL,NULL,Remaining Sectors
339911,Jewelry (Except Costume) Manufacturing,31-33,339,3399,NULL,NULL,Remaining Sectors
339912,Silverware and Hollowware Manufacturing,31-33,339,3399,NULL,NULL,Remaining Sectors
339913,Jewelers' Material and Lapidary Work Manufacturing,31-33,339,3399,NULL,NULL,Remaining Sectors
339914,Costume Jewelry and Novelty Manufacturing,31-33,339,3399,NULL,NULL,Remaining Sectors
339920,Sporting and Athletic Goods Manufacturing,31-33,339,3399,NULL,NULL,Remaining Sectors
339930,"Doll, Toy, and Game Manufacturing",31-33,339,3399,NULL,NULL,Remaining Sectors
339931,Doll and Stuffed Toy Manufacturing,31-33,339,3399,NULL,NULL,Remaining Sectors
339932,"Game, Toy, and Children'S Vehicle Manufacturing",31-33,339,3399,NULL,NULL,Remaining Sectors
33994,Office Supplies (except Paper) Manufacturing,31-33,339,3399,NULL,NULL,Remaining Sectors
339940,Office Supplies (except Paper) Manufacturing,31-33,339,3399,NULL,NULL,Remaining Sectors
339941,Pen and Mechanical Pencil Manufacturing,31-33,339,3399,NULL,NULL,Remaining Sectors
339942,Lead Pencil and Art Good Manufacturing,31-33,339,3399,NULL,NULL,Remaining Sectors
339943,Marking Device Manufacturing,31-33,339,3399,NULL,NULL,Remaining Sectors
339944,Carbon Paper and Inked Ribbon Manufacturing,31-33,339,3399,NULL,NULL,Remaining Sectors
339950,Sign Manufacturing,31-33,339,3399,NULL,NULL,Remaining Sectors
33999,All Other Miscellaneous Manufacturing,31-33,339,3399,NULL,NULL,Remaining Sectors
339991,"Gasket, Packing, and Sealing Device Manufacturing",31-33,339,3399,NULL,NULL,Remaining Sectors
339992,Musical Instrument Manufacturing,31-33,339,3399,NULL,NULL,Remaining Sectors
339993,"Fastener, Button, Needle, and Pin Manufacturing",31-33,339,3399,NULL,NULL,Remaining Sectors
339994,"Broom, Brush, and Mop Manufacturing",31-33,339,3399,NULL,NULL,Remaining Sectors
339995,Burial Casket Manufacturing,31-33,339,3399,NULL,NULL,Remaining Sectors
339999,All Other Miscellaneous Manufacturing,31-33,339,3399,NULL,NULL,Remaining Sectors
42,Wholesale Trade,42,NULL,NULL,NULL,NULL,Remaining Sectors
421,NULL,42,421,NULL,NULL,NULL,Remaining Sectors
421110,Automobile and Other Motor Vehicle Wholesalers,42,421,4211,NULL,NULL,Remaining Sectors
421120,Motor Vehicle Supplies and New Parts Wholesalers,42,421,4211,NULL,NULL,Remaining Sectors
421130,Tire and Tube Wholesalers,42,421,4211,NULL,NULL,Remaining Sectors
421140,Motor Vehicle Parts (Used) Wholesalers,42,421,4211,NULL,NULL,Remaining Sectors
4212,Furniture and Home Furnishing Wholesalers,42,421,4212,NULL,NULL,Remaining Sectors
421210,Furniture Wholesalers,42,421,4212,NULL,NULL,Remaining Sectors
421220,Home Furnishing Wholesalers,42,421,4212,NULL,NULL,Remaining Sectors
42131,"Lumber, Plywood, Millwork, and Wood Panel Wholesalers",42,421,4213,NULL,NULL,Remaining Sectors
421310,"Lumber, Plywood, Millwork, and Wood Panel Wholesalers",42,421,4213,NULL,NULL,Remaining Sectors
421320,"Brick, Stone, and Related Construction Material Wholesalers",42,421,4213,NULL,NULL,Remaining Sectors
421330,"Roofing, Siding, and Insulation Material Wholesalers",42,421,4213,NULL,NULL,Remaining Sectors
42139,Other Construction Material Wholesalers,42,421,4213,NULL,NULL,Remaining Sectors
421390,Other Construction Material Wholesalers,42,421,4213,NULL,NULL,Remaining Sectors
421410,Photographic Equipment and Supplies Wholesalers,42,421,4214,NULL,NULL,Remaining Sectors
421420,Office Equipment Wholesalers,42,421,4214,NULL,NULL,Remaining Sectors
42143,Computer and Computer Peripheral Equipment and Software Wholesalers,42,421,4214,NULL,NULL,Remaining Sectors
421430,Computer and Computer Peripheral Equipment and Software Wholesalers,42,421,4214,NULL,NULL,Remaining Sectors
421440,Other Commercial Equipment Wholesalers,42,421,4214,NULL,NULL,Remaining Sectors
421450,"Medical, Dental, and Hospital Equipment and Supplies Wholesalers",42,421,4214,NULL,NULL,Remaining Sectors
421460,Ophthalmic Goods Wholesalers,42,421,4214,NULL,NULL,Remaining Sectors
42149,Other Professional Equipment and Supplies Wholesalers,42,421,4214,NULL,NULL,Remaining Sectors
421490,Other Professional Equipment and Supplies Wholesalers,42,421,4214,NULL,NULL,Remaining Sectors
42151,Metal Service Centers and Offices,42,421,4215,NULL,NULL,Remaining Sectors
421510,Metal Service Centers and Offices,42,421,4215,NULL,NULL,Remaining Sectors
421520,Coal and Other Mineral and Ore Wholesalers,42,421,4215,NULL,NULL,Remaining Sectors
42161,"Electrical Apparatus and Equipment, Wiring Supplies, and Construction Material Wholesalers",42,421,4216,NULL,NULL,Remaining Sectors
421610,"Electrical Apparatus and Equipment, Wiring Supplies, and Construction Material Wholesalers",42,421,4216,NULL,NULL,Remaining Sectors
42162,"Electrical Appliance, Television, and Radio Set Wholesalers",42,421,4216,NULL,NULL,Remaining Sectors
421620,"Electrical Appliance, Television, and Radio Set Wholesalers",42,421,4216,NULL,NULL,Remaining Sectors
42169,Other Electronic Parts and Equipment Wholesalers,42,421,4216,NULL,NULL,Remaining Sectors
421690,Other Electronic Parts and Equipment Wholesalers,42,421,4216,NULL,NULL,Remaining Sectors
421710,Hardware Wholesalers,42,421,4217,NULL,NULL,Remaining Sectors
421720,Plumbing and Heating Equipment and Supplies (Hydronics) Wholesalers,42,421,4217,NULL,NULL,Remaining Sectors
421730,Warm Air Heating and Air-Conditioning Equipment and Supplies Wholesalers,42,421,4217,NULL,NULL,Remaining Sectors
421740,Refrigeration Equipment and Supplies Wholesalers,42,421,4217,NULL,NULL,Remaining Sectors
421810,Construction and Mining (Except Oil Well) Machinery and Equipment Wholesalers,42,421,4218,NULL,NULL,Remaining Sectors
421820,Farm and Garden Machinery and Equipment Wholesalers,42,421,4218,NULL,NULL,Remaining Sectors
42183,Industrial Machinery and Equipment Wholesalers,42,421,4218,NULL,NULL,Remaining Sectors
421830,Industrial Machinery and Equipment Wholesalers,42,421,4218,NULL,NULL,Remaining Sectors
421840,Industrial Supplies Wholesalers,42,421,4218,NULL,NULL,Remaining Sectors
421850,Service Establishment Equipment and Supplies Wholesalers,42,421,4218,NULL,NULL,Remaining Sectors
421860,Transportation Equipment and Supplies (Except Motor Vehicle) Wholesalers,42,421,4218,NULL,NULL,Remaining Sectors
42191,Sporting and Recreational Goods and Supplies Wholesalers,42,421,4219,NULL,NULL,Remaining Sectors
421910,Sporting and Recreational Goods and Supplies Wholesalers,42,421,4219,NULL,NULL,Remaining Sectors
421920,Toy and Hobby Goods and Supplies Wholesalers,42,421,4219,NULL,NULL,Remaining Sectors
42193,Recyclable Material Wholesalers,42,421,4219,NULL,NULL,Remaining Sectors
421930,Recyclable Material Wholesalers,42,421,4219,NULL,NULL,Remaining Sectors
421940,"Jewelry, Watch, Precious Stone, and Precious Metal Wholesalers",42,421,4219,NULL,NULL,Remaining Sectors
42199,Other Miscellaneous Durable Goods Wholesalers,42,421,4219,NULL,NULL,Remaining Sectors
421990,Other Miscellaneous Durable Goods Wholesalers,42,421,4219,NULL,NULL,Remaining Sectors
422,NULL,42,422,NULL,NULL,NULL,Remaining Sectors
422110,Printing and Writing Paper Wholesalers,42,422,4221,NULL,NULL,Remaining Sectors
422120,Stationery and Office Supplies Wholesalers,42,422,4221,NULL,NULL,Remaining Sectors
422130,Industrial and Personal Service Paper Wholesalers,42,422,4221,NULL,NULL,Remaining Sectors
422210,Drugs and Druggists' Sundries Wholesalers,42,422,4222,NULL,NULL,Remaining Sectors
422310,"Piece Goods, Notions, and Other Dry Goods Wholesalers",42,422,4223,NULL,NULL,Remaining Sectors
422320,Men'S and Boys' Clothing and Furnishings Wholesalers,42,422,4223,NULL,NULL,Remaining Sectors
422330,"Women'S, Children'S, and Infants' Clothing and Accessories Wholesalers",42,422,4223,NULL,NULL,Remaining Sectors
422340,Footwear Wholesalers,42,422,4223,NULL,NULL,Remaining Sectors
422410,General Line Grocery Wholesalers,42,422,4224,NULL,NULL,Remaining Sectors
422420,Packaged Frozen Food Wholesalers,42,422,4224,NULL,NULL,Remaining Sectors
422430,Dairy Product (Except Dried Or Canned) Wholesalers,42,422,4224,NULL,NULL,Remaining Sectors
422440,Poultry and Poultry Product Wholesalers,42,422,4224,NULL,NULL,Remaining Sectors
422450,Confectionery Wholesalers,42,422,4224,NULL,NULL,Remaining Sectors
422460,Fish and Seafood Wholesalers,42,422,4224,NULL,NULL,Remaining Sectors
422470,Meat and Meat Product Wholesalers,42,422,4224,NULL,NULL,Remaining Sectors
422480,Fresh Fruit and Vegetable Wholesalers,42,422,4224,NULL,NULL,Remaining Sectors
422490,Other Grocery and Related Products Wholesalers,42,422,4224,NULL,NULL,Remaining Sectors
422510,Grain and Field Bean Wholesalers,42,422,4225,NULL,NULL,Remaining Sectors
42252,Livestock Wholesalers,42,422,4225,NULL,NULL,Remaining Sectors
422520,Livestock Wholesalers,42,422,4225,NULL,NULL,Remaining Sectors
422590,Other Farm Product Raw Material Wholesalers,42,422,4225,NULL,NULL,Remaining Sectors
422610,Plastics Materials and Basic Forms and Shapes Wholesalers,42,422,4226,NULL,NULL,Remaining Sectors
42269,Other Chemical and Allied Products Wholesalers,42,422,4226,NULL,NULL,Remaining Sectors
422690,Other Chemical and Allied Products Wholesalers,42,422,4226,NULL,NULL,Remaining Sectors
422710,Petroleum Bulk Stations and Terminals,42,422,4227,NULL,NULL,Remaining Sectors
42272,Petroleum and Petroleum Products Wholesalers (Except Bulk Stations and Terminals),42,422,4227,NULL,NULL,Remaining Sectors
422720,Petroleum and Petroleum Products Wholesalers (Except Bulk Stations and Terminals),42,422,4227,NULL,NULL,Remaining Sectors
422810,Beer and Ale Wholesalers,42,422,4228,NULL,NULL,Remaining Sectors
422820,Wine and Distilled Alcoholic Beverage Wholesalers,42,422,4228,NULL,NULL,Remaining Sectors
422910,Farm Supplies Wholesalers,42,422,4229,NULL,NULL,Remaining Sectors
42292,"Book, Periodical, and Newspaper Wholesalers",42,422,4229,NULL,NULL,Remaining Sectors
422920,"Book, Periodical, and Newspaper Wholesalers",42,422,4229,NULL,NULL,Remaining Sectors
422930,"Flower, Nursery Stock, and Florists' Supplies Wholesalers",42,422,4229,NULL,NULL,Remaining Sectors
422940,Tobacco and Tobacco Product Wholesalers,42,422,4229,NULL,NULL,Remaining Sectors
422950,"Paint, Varnish, and Supplies Wholesalers",42,422,4229,NULL,NULL,Remaining Sectors
422990,Other Miscellaneous Nondurable Goods Wholesalers,42,422,4229,NULL,NULL,Remaining Sectors
