TreasuryAgencyCode,MainAccountCode,GWAagencyName,a,Acct_Type,Acct_Type_Description,Admin_Bureau,ATA,Fund_Type,Fund_Type_Description,SP,MinOfBPOA,MaxOfEPOA,GWA_TAS_Name,OMBaccountName,USAIDgreenbookAccountName,FundingAgencyID,ImplementingAgencyID,AgencyCode,BureauCode,SubfunctionCode,BEAcategory,dac_sector_code,USAIDgreenbookImplementingAgencyID,USAIDgreenbookImplementingSubagencyID,USAIDgreenbookFundingAgencyID,implementing_partner_type,assistance_category_id,CSIScreatedDate,CSISmodifiedDate,CSISmodifiedBy,totalFPDSandFAADSamount,topFundingAgencyIDtotalamount,IsManualOverride,IsOffsetAccount,IsGWATAScode,istofix,IsManualOMBagencyOrBureau
14,9923,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Federal Aid in Wildlife Restoration,NULL,1406,1448,010,18,303,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
14,9924,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Other Permanent Appropriations,NULL,NULL,1443,010,24,303,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
14,9925,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Miscellaneous Permanent Appropriations,NULL,NULL,1450,010,76,NULL,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
14,9926,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Permanent Operating Funds,NULL,NULL,1422,010,04,NULL,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
14,9927,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Miscellaneous Permanent Appropriations,NULL,1406,1448,010,18,302,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
14,9928,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Recreation Fee Permanent Appropriations,NULL,NULL,1443,010,24,303,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
14,9971,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Miscellaneous Trust Funds,NULL,NULL,1422,010,04,302,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
14,9972,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Miscellaneous Trust Funds,NULL,NULL,1443,010,24,303,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
14,9973,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Miscellaneous trust funds,NULL,NULL,1406,010,90,NULL,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
14,9980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,26743.0000,26743.0000,0,NULL,0,NULL,0
15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,3573055.0000,3573055.0000,0,NULL,0,NULL,0
15,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,0.0000,0.0000,0,NULL,0,NULL,0
15,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,77685.9500,77685.9500,0,NULL,0,NULL,0
15,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,1651760.5900,972335.2300,0,NULL,0,NULL,0
15,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1501,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,14482850.1700,14440527.4500,0,NULL,0,NULL,0
15,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,3380434.4400,3357334.1500,0,NULL,0,NULL,0
15,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1544,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,2370752.6500,2368494.6500,0,NULL,0,NULL,0
15,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1544,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,50400.0000,50400.0000,0,NULL,0,NULL,0
15,77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,-28829.6000,-28829.6000,0,NULL,0,NULL,0
15,100,DEPARTMENT OF JUSTICE,,EXPND,NULL,1,0,GF,NULL,NULL,2009,2014,"SALARIES AND EXPENSES, FOREIGN CLAIMS SETTLEMENT COMMISSION, JUSTICE","Salaries and Expenses, Foreign Claims Settlement Commission",NULL,NULL,NULL,011,05,153,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,19926760.6600,17685699.8500,0,0,1,0,0
15,104,DEPARTMENT OF JUSTICE,X,EXPND,NULL,1,0,GF,NULL,NULL,0,0,"PAYMENT OF VIETNAM AND U.S.S. PUEBLO PRISONER OF WAR CLAIMS, FOREIGN CLAIMS SETTLEMENT COMMISSION, JUSTICE",Payment of Vietnam and U.S.S. Pueblo prisoner of war claims,NULL,NULL,NULL,011,05,153,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,NULL,NULL,0,0,1,0,0
15,105,DEPARTMENT OF JUSTICE,,EXPND,NULL,1,0,GF,NULL,NULL,2009,2010,"ADMINISTRATIVE EXPENSES, RADIATION EXPOSURE COMPENSATION, JUSTICE",Administrative expenses,NULL,NULL,NULL,011,06,054,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,-7606574.5800,518298.3800,0,0,1,0,0
15,110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1524,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,3049160.8700,3049160.8700,0,NULL,0,NULL,0
15,111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1524,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,35085.7400,35085.7400,0,NULL,0,NULL,0
15,115,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1524,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,345.0000,345.0000,0,NULL,0,NULL,0
15,128,DEPARTMENT OF JUSTICE,NULL,EXPND,NULL,1,0,GF,NULL,NULL,0,2015,"SALARIES AND EXPENSES, GENERAL LEGAL ACTIVITIES, JUSTICE","Salaries and Expenses, General Legal Activities","Department of Justice, General Administration",NULL,NULL,011,05,NULL,Discretionary,NULL,10,NULL,10,NULL,1,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,621464502.3200,547356803.1400,0,0,1,0,0
15,129,DEPARTMENT OF JUSTICE,NULL,EXPND,NULL,NULL,0,GF,NULL,NULL,0,2014,"SALARIES AND EXPENSES, GENERAL ADMINISTRATION, JUSTICE",Salaries and Expenses,NULL,NULL,1501,011,03,NULL,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,90600178.8800,86165589.1100,0,0,1,0,0
15,130,DEPARTMENT OF JUSTICE,X,EXPND,NULL,0,0,GF,NULL,NULL,0,0,"COUNTERTERRORISM FUND, GENERAL ADMINISTRATION, JUSTICE",Counterterrorism Fund,NULL,NULL,1501,011,03,751,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,805.2000,805.2000,0,0,1,0,0
15,132,DEPARTMENT OF JUSTICE,NULL,EXPND,NULL,NULL,0,GF,NULL,NULL,0,2011,"TACTICAL LAW ENFORCEMENT WIRELESS COMMUNICATIONS, GENERAL ADMINISTRATION, JUSTICE",Tactical Law Enforcement Wireless Communications,NULL,NULL,1501,011,03,751,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,33259351.9200,33052398.4900,0,0,1,0,0
15,133,DEPARTMENT OF JUSTICE,NULL,EXPND,NULL,18,0,GF,NULL,NULL,0,2011,"CONSTRUCTION, UNITED STATES MARSHALS SERVICE, JUSTICE",Construction,NULL,NULL,NULL,011,05,751,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,24840661.1200,14603960.5200,0,0,1,0,0
15,134,DEPARTMENT OF JUSTICE,X,EXPND,NULL,0,0,GF,NULL,NULL,0,0,"JUSTICE INFORMATION SHARING TECHNOLOGY, GENERAL ADMINISTRATION, JUSTICE",Justice Information Sharing Technology,NULL,NULL,1501,011,03,751,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,243482995.5700,158086429.0100,0,0,1,0,0
15,136,DEPARTMENT OF JUSTICE,NULL,EXPND,NULL,NULL,0,GF,NULL,NULL,0,2012,NULL,Detention Trustee,NULL,NULL,1501,011,03,753,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,1019543225.6600,982551524.0000,0,0,1,0,0
15,137,DEPARTMENT OF JUSTICE,X,EXPND,NULL,0,0,GF,NULL,NULL,0,0,"LEGAL ACTIVITIES OFFICE AUTOMATION, GENERAL ADMINISTRATION, JUSTICE",Legal Activities Office Automation,NULL,1500,NULL,011,NULL,752,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,5935.2700,5935.2700,0,0,1,NULL,0
15,138,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,11914.2100,11914.2100,0,NULL,0,NULL,0
15,160,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1540,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,31250.6000,31250.6000,0,NULL,0,NULL,0
15,200,DEPARTMENT OF JUSTICE,NULL,EXPND,NULL,2,0,GF,NULL,NULL,0,2015,"SALARIES AND EXPENSES, FEDERAL BUREAU OF INVESTIGATION",Salaries and Expenses,"Salaries and Expenses, Federal Bureau of Investigation",1549,1549,011,10,NULL,NULL,NULL,10,NULL,10,NULL,1,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,5126331801.4200,5038389679.3800,0,0,1,0,0
15,202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Telecommunications Carrier Compliance Fund,NULL,NULL,1501,011,03,NULL,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,26339.3000,26339.3000,0,NULL,0,0,0
15,203,DEPARTMENT OF JUSTICE,X,EXPND,NULL,2,0,GF,NULL,NULL,0,0,"CONSTRUCTION, FEDERAL BUREAU OF INVESTIGATION, JUSTICE",Construction,NULL,1549,1549,011,10,751,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,339710345.9800,330612621.9600,0,0,1,0,0
15,204,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Foreign Terrorist Tracking Task Force,NULL,1549,1549,011,10,751,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
15,230,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4740,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,3360.0000,3360.0000,0,NULL,0,NULL,0
15,234,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,3128591.8900,3152891.3700,0,NULL,0,NULL,0
15,300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1549,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,340699.4700,340699.4700,0,NULL,0,NULL,0
15,311,DEPARTMENT OF JUSTICE,X,EXPND,NULL,1,0,GF,NULL,NULL,0,0,"FEES AND EXPENSES OF WITNESSES, JUSTICE",Fees and Expenses of Witnesses,NULL,NULL,NULL,011,05,752,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,198700046.1000,187317963.2600,0,0,1,0,0
15,319,DEPARTMENT OF JUSTICE,X,EXPND,NULL,1,0,GF,NULL,NULL,0,0,"SALARIES AND EXPENSES, ANTITRUST DIVISION, JUSTICE","Salaries and Expenses, Antitrust Division","Department of Justice, Anti-Trust Division",NULL,NULL,011,05,752,Discretionary,NULL,10,98,10,1,1,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,87283670.5900,85938665.6600,0,0,1,0,0
15,322,DEPARTMENT OF JUSTICE,NULL,EXPND,NULL,1,0,GF,NULL,NULL,0,2015,"SALARIES AND EXPENSES, UNITED STATES ATTORNEYS, JUSTICE","Salaries and Expenses, United States Attorneys",NULL,NULL,NULL,011,05,752,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,385021031.5800,371514035.0000,0,0,1,0,0
15,323,DEPARTMENT OF JUSTICE,NULL,EXPND,NULL,NULL,0,GF,NULL,NULL,0,2014,"INTERAGENCY CRIME AND DRUG ENFORCEMENT, INTERAGENCY LAW ENFORCEMENT, JUSTICE",Interagency Crime and Drug Enforcement,"Interagency Drug Enforcement, Drug Enforcement Administration",NULL,1501,011,07,751,Discretionary,NULL,10,87,10,1,1,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,4064545.9000,2886725.7200,0,0,1,0,0
15,324,DEPARTMENT OF JUSTICE,NULL,EXPND,NULL,18,0,GF,NULL,NULL,0,2015,"SALARIES AND EXPENSES, UNITED STATES MARSHALS SERVICE, JUSTICE","Salaries and Expenses, United States Marshals Service","Salaries and Expenses, United States Marshals Service",NULL,NULL,011,05,752,Discretionary,NULL,10,86,10,1,1,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,1623546420.2893,1162780922.2100,0,0,1,0,0
15,326,DEPARTMENT OF JUSTICE,,EXPND,NULL,1,0,GF,NULL,NULL,2009,2013,"OFFICE OF THE INSPECTOR GENERAL - RECOVERY ACT, GENERAL ADMINISTRATION, JUSTICE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,-27647.1800,9862.6000,0,0,1,NULL,0
15,327,DEPARTMENT OF JUSTICE,,EXPND,NULL,1,0,GF,NULL,NULL,2009,2014,"INDEPENDENT COUNSEL, JUSTICE",Independent Counsel,NULL,NULL,NULL,011,05,752,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,-3441.8900,-3441.8900,0,0,1,0,0
15,328,DEPARTMENT OF JUSTICE,NULL,EXPND,NULL,NULL,0,GF,NULL,NULL,0,2014,"OFFICE OF INSPECTOR GENERAL, JUSTICE",Office of Inspector General,NULL,NULL,1501,011,03,751,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,39838633.7100,39502427.5900,0,0,1,0,0
15,329,DEPARTMENT OF JUSTICE,X,EXPND,NULL,18,0,GF,NULL,NULL,0,0,"CIVIL LIBERTIES PUBLIC EDUCATION FUND, JUSTICE",Civil liberties public education fund,NULL,1501,NULL,011,05,808,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-25 14:26:52.2100000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,2300.0000,2300.0000,0,0,1,0,0
15,331,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Emergency drug funding,NULL,NULL,1501,011,03,751,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-03-20 09:37:18.1000000,CSIS\GSanders,NULL,NULL,0,NULL,0,0,0
15,332,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Quantico training center,NULL,NULL,1501,011,03,751,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,8579851.4500,6612173.4200,0,NULL,0,0,0
15,333,DEPARTMENT OF JUSTICE,NULL,EXPND,NULL,1,0,GF,NULL,NULL,0,2014,"PAYMENT TO THE RADIATION EXPOSURE COMPENSATION TRUST FUND, JUSTICE",Payment to Radiation Exposure Compensation Trust Fund,NULL,NULL,NULL,011,06,054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,42900.4500,42900.4500,0,0,1,0,0
15,334,DEPARTMENT OF JUSTICE,NULL,EXPND,NULL,4,0,GF,NULL,NULL,0,2009,NULL,Weed and Seed Program Fund,NULL,1500,1550,011,21,751,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,15557812.0000,15130690.0000,0,0,1,0,0
15,339,DEPARTMENT OF JUSTICE,NULL,EXPND,NULL,NULL,0,GF,NULL,NULL,0,2014,"ADMINISTRATIVE REVIEW AND APPEALS, GENERAL ADMINISTRATION, JUSTICE",Administrative Review and Appeals,NULL,NULL,1501,011,03,751,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,153670958.6700,95475438.2700,0,0,1,0,0
15,340,DEPARTMENT OF JUSTICE,X,EXPND,NULL,1,0,GF,NULL,NULL,0,0,"SEPTEMBER 11TH VICTIM COMPENSATION, GENERAL LEGAL ACTIVITIES, JUSTICE",September 11th Victim Compensation (general Fund),NULL,NULL,NULL,011,05,754,Mandatory,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,3789961.7500,3780111.0500,0,0,1,0,0
15,390,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7527,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,49251.8000,49251.8000,0,NULL,0,NULL,0
15,401,DEPARTMENT OF JUSTICE,X,EXPND,NULL,4,0,GF,NULL,NULL,0,0,"RESEARCH, EVALUATION, AND STATISTICS, OFFICE OF JUSTICE PROGRAMS, JUSTICE","Research, Evaluation, and Statistics",NULL,1500,1550,011,21,754,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,1015032854.5527,910815805.6200,0,0,1,0,0
15,402,DEPARTMENT OF JUSTICE,,EXPND,NULL,4,0,GF,NULL,NULL,2009,2010,"STATE AND LOCAL LAW ENFORCEMENT ASSISTANCE - RECOVERY ACT, OFFICE OF JUSTICE PROGRAMS, JUSTICE",NULL,NULL,1500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 23:22:49.1930000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,2761771740.3700,2760300629.7900,0,0,1,NULL,0
15,403,DEPARTMENT OF JUSTICE,NULL,EXPND,NULL,4,0,GF,NULL,NULL,0,2010,"PUBLIC SAFETY OFFICERS BENEFITS, OFFICE OF JUSTICE PROGRAMS, JUSTICE",Public Safety Officer Benefits,NULL,1500,1550,011,21,754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-03 21:11:46.1030000,CSIS\GSanders,35058537.0200,18690827.0000,0,0,1,0,0
15,404,DEPARTMENT OF JUSTICE,X,EXPND,NULL,4,0,GF,NULL,NULL,0,0,"STATE AND LOCAL LAW ENFORCEMENT ASSISTANCE, OFFICE OF JUSTICE PROGRAMS, JUSTICE",State and Local Law Enforcement Assistance,NULL,1500,1550,011,21,754,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,5173041931.8400,5108173673.9800,0,0,1,0,0
15,405,DEPARTMENT OF JUSTICE,NULL,EXPND,NULL,4,0,GF,NULL,NULL,0,2011,"JUVENILE JUSTICE PROGRAMS, OFFICE OF JUSTICE PROGRAMS, JUSTICE",Juvenile Justice Programs,NULL,1500,1550,011,21,754,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,1387545443.5100,1369443643.0000,0,0,1,0,0
15,406,DEPARTMENT OF JUSTICE,X,EXPND,NULL,4,0,GF,NULL,NULL,0,0,"COMMUNITY ORIENTED POLICING SERVICES, OFFICE OF JUSTICE PROGRAMS, JUSTICE",Community Oriented Policing Services,NULL,1500,1550,011,21,754,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-18 16:49:04.1100000,CSIS\GSanders,939879059.0400,924858296.8400,0,0,1,0,0
15,409,DEPARTMENT OF JUSTICE,X,EXPND,NULL,4,0,GF,NULL,NULL,0,0,"VIOLENCE AGAINST WOMEN PREVENTION AND PROSECUTION PROGRAMS, OFFICE OF JUSTICE PROGRAMS, JUSTICE",Violence against Women Prevention and Prosecution Programs,NULL,1500,1550,011,21,754,Discretionary,NULL,NULL,NULL,NULL,NULL,NULL,2014-03-20 09:37:18.1000000,2014-04-20 07:31:56.9270000,Automated from FPDS/FAADS and fundingagencyID by CSIS\GSanders,1772329661.1600,1763384508.0000,0,0,1,0,0
