AgencyID	OfficeID	OfficeName	MinOfSignedDate	MaxOfSignedDate
1700	N09239	TRAINING AIR WING TRAWING 2	00:00.0	00:00.0
1700	N09239	TRAINING AIR WING TW2	00:00.0	00:00.0
1700	N09296	NAVOPSPTCEN NORTH ISLAND	00:00.0	00:00.0
1700	N09296	NOSC NORTH ISLAND	00:00.0	00:00.0
1700	N09402	VMM 764 MAW 41	00:00.0	00:00.0
1700	N09402	VMM-764 MALS-41 BLUE DOLLAR ACCT	00:00.0	00:00.0
1700	N09467	VAW 121 UNIT 09467	00:00.0	00:00.0
1700	N09467	VAW 121	00:00.0	00:00.0
1700	N09472	MARINE LT HELICOPTER SQDR 773 DET B	00:00.0	00:00.0
1700	N09472	MARINE LT HELICOPTER SQDR 773	00:00.0	00:00.0
1700	N09577	STRIKE FORCE TRAINING ATLANTIC	00:00.0	00:00.0
1700	N09577	CARRIER STRIKE GROUP FOUR	00:00.0	00:00.0
1700	N09630	VP 5	00:00.0	00:00.0
1700	N09630	PATROL SQUADRON FIVE	00:00.0	00:00.0
1700	N09639	PATROL SQUADRON 10 (VP-10)	00:00.0	00:00.0
1700	N09639	PATROL SQUADRON 10	00:00.0	00:00.0
1700	N09954	HELICOPTER ANTISUBMARINE SQ ELEVEN	00:00.0	00:00.0
1700	N09954	HS 11	00:00.0	00:00.0
1700	N09989	PATROL SQUADRON VP 69	00:00.0	00:00.0
1700	N09989	VP-69 SUPPLY LPO	00:00.0	00:00.0
1700	N21756	SS WRIGHT  AVB 3	00:00.0	00:00.0
1700	N21756	SS WRIGHT T AVB 3	00:00.0	00:00.0
1700	N23196	USNS AMELIA EARHART T AKE 6	00:00.0	00:00.0
1700	N23196	USNS AMELIA EARHART T AKE 6 N23196	00:00.0	00:00.0
1700	N24347	USNS T-ESB 5	00:00.0	00:00.0
1700	N24347	USNS MIGUEL KEITH T-ESB-5	00:00.0	00:00.0
1700	N24347	USNS MIGUEL KEITH - T-ESB #5	00:00.0	00:00.0
1700	N29791	USNS YUMA	00:00.0	00:00.0
1700	N29791	USNS YUMA T-EPF 8	00:00.0	00:00.0
1700	N29793	USNS BURLINGTON T-EPF 10	00:00.0	00:00.0
1700	N29793	USNS BURLINGTON JHSV 10	00:00.0	00:00.0
1700	N3029A	NAVY CYBER DEFENSE OPERATION CMD	00:00.0	00:00.0
1700	N3029A	NCDOC	00:00.0	00:00.0
1700	N3029A	NAVY CYBER DEFENSE OPS COMMAND	00:00.0	00:00.0
1700	N30300	NMC CONUS E DIV DET SEWELLS POINT	00:00.0	00:00.0
1700	N30300	NMCLANT UNIT NORFOLK	00:00.0	00:00.0
1700	N3049B	COMNAVREG EURAFSWA NAPLES IT	00:00.0	00:00.0
1700	N3049B	COMMANDER	00:00.0	00:00.0
1700	N30570	CENTER FOR INFORMATION DOMINANCE	00:00.0	00:00.0
1700	N30570	INFORMATION WARFARE TRAINING	00:00.0	00:00.0
1700	N30571	OFFICE OF THE GENERAL COUNSEL	00:00.0	00:00.0
1700	N30571	DON OGC	00:00.0	00:00.0
1700	N31279	NMC CONUS EAST DIV DET OCEANA	00:00.0	00:00.0
1700	N31279	NMCLANT DET OCEANA	00:00.0	00:00.0
1700	N3140B	SPAWARSYSCEN ATLANTIC	00:00.0	00:00.0
1700	N3140B	NIWC ATLANTIC	00:00.0	00:00.0
1700	N31466	NAVAL AIR STAT AUXILIARY LANDING F	00:00.0	00:00.0
1700	N31466	NALF SAN CLEMENTE ISLAND	00:00.0	00:00.0
1700	N3146B	FOL NAV SOUTH  EL SALVADOR	00:00.0	00:00.0
1700	N3146B	COMUSNAVSO FOL EL SALVADOR	00:00.0	00:00.0
1700	N3146B	DEXTER WALKER	00:00.0	00:00.0
1700	N31528	COMMANDING OFFICER	00:00.0	00:00.0
1700	N31528	RLSO MIDLANT	00:00.0	00:00.0
1700	N31530	RLSO SOUTHWEST	00:00.0	00:00.0
1700	N31530	COMMANDING OFFICER RLSO SOUTHWEST	00:00.0	00:00.0
1700	N31625	FLEET MARITIME PATROL	00:00.0	00:00.0
1700	N31625	MTOC FOUR	00:00.0	00:00.0
1700	N31698	OFC OF SECRETARY OF THE NAVY	00:00.0	00:00.0
1700	N31698	SECRETARY OF THE NAVY	00:00.0	00:00.0
1700	N3172A	NAVSUP GLOBAL LOG SPT MECH	00:00.0	00:00.0
1700	N3172A	NAVSUP AMMO LOG CEN MECH	00:00.0	00:00.0
1700	N31846	RLSO HAWAII	00:00.0	00:00.0
1700	N31846	COMMANDING OFFICER RLSO HAWAII	00:00.0	00:00.0
1700	N31848	RLSO JAPAN	00:00.0	00:00.0
1700	N31848	COMMANDING OFFICER RLSO WESTPAC	00:00.0	00:00.0
1700	N31851	RLSO NAVAL DISTRICT WASHINGTON	00:00.0	00:00.0
1700	N31851	COMMANDING OFFICER RLSO NDW	00:00.0	00:00.0
1700	N31940	COM OFC RLSO EUROPE- AFRICA-SW ASIA	00:00.0	00:00.0
1700	N31940	RLSO EUROPE- AFRICA- SW ASIA	00:00.0	00:00.0
1700	N31940	RLSO EUROPE-AFRICA-CENTRAL	00:00.0	00:00.0
1700	N3203A	SURFACE WARFARE OFFICERS	00:00.0	00:00.0
1700	N3203A	SURFACE WARFARE ENGINEERING	00:00.0	00:00.0
1700	N3237A	PROGRAM EXECUTIVE OFFICE ENTERPRISE	00:00.0	00:00.0
1700	N3237A	PEO MLB SAN DIEGO SUPPORT OFFICE	00:00.0	00:00.0
1700	N32445	NAVAL SUPPORT STATION MECH DET PHIL	00:00.0	00:00.0
1700	N32445	NAVAL SUPPORT ACT MECH DET PHIL	00:00.0	00:00.0
1700	N33191	NAVAL FAC ENGINEEERING CMD EUR SWA	00:00.0	00:00.0
1700	N33191	NAVFACSYSCOM EUROPE AFRICA CENTRAL	00:00.0	00:00.0
1700	N33412	NAVAL FORCES JAPAN TARGETS OKINAWA	00:00.0	00:00.0
1700	N33412	COMMANDING OFFICER	00:00.0	00:00.0
1700	N33412	PMRF OKINAWA TARGET DET	00:00.0	00:00.0
1700	N3379A	CAMP LEMONIER DJIBOUTI	00:00.0	00:00.0
1700	N3379A	CAMP LEMONNIER DJIBOUTI	00:00.0	00:00.0
1700	N3475B	SWSC ENGINEERING	00:00.0	00:00.0
1700	N3475B	SWOS ENGINEERING	00:00.0	00:00.0
1700	N3478B	CENTER FOR INFORMATION DOMINANCE	00:00.0	00:00.0
1700	N3478B	COMMANDING OFFICER	00:00.0	00:00.0
1700	N3490B	NAVSUP FLEET LOGISTICS CENTER	00:00.0	00:00.0
1700	N3490B	NAVSUP FLC SIG GF	00:00.0	00:00.0
1700	N35105	NAVAL JUNIOR ROTC UNIT	00:00.0	00:00.0
1700	N35105	NJROTC AREA MANAGER AREA 5	00:00.0	00:00.0
1700	N35305	CENTER FOR SURFACE COMBAT SYSTEMS	00:00.0	00:00.0
1700	N35305	SURFACE COMBAT SYSTEMS TRAINING CMD	00:00.0	00:00.0
1700	N35391	FLEET BAND ACTIVITIES	00:00.0	00:00.0
1700	N35391	NAVY MUSIC PROGRAM MANAGEMENT	00:00.0	00:00.0
1700	N35412	CENTER FOR INFORMATION DOMINANCE	00:00.0	00:00.0
1700	N35412	CENTER FOR INFORMATION WARFARE	00:00.0	00:00.0
1700	N3552A	CENSECFOR LS LITTLE CREEK	00:00.0	00:00.0
1700	N3552A	CSF LEARNING SITE LITTLE CREEK	00:00.0	00:00.0
1700	N35629	NCIS MARINE CORPS WEST FIELD OFFICE	00:00.0	00:00.0
1700	N35629	NCIS MARINE WEST FIELD OFFICE	00:00.0	00:00.0
1700	N3567A	CSCS DET EAST NORFOLK VA	00:00.0	00:00.0
1700	N3567A	CSCS DETACHMENT EAST	00:00.0	00:00.0
1700	N3581A	NAVSUP WSS NORF (T&D)	00:00.0	00:00.0
1700	N3581A	NAVSUP WSS NORF (T & D)	00:00.0	00:00.0
1700	N3581A	NAVSUP WSS NORF (TD)	00:00.0	00:00.0
1700	N3593A	CENTER FOR SEAL SWCC	00:00.0	00:00.0
1700	N3593A	NAVSPECWARLEAD	00:00.0	00:00.0
1700	N3596A	CENTER FOR SURFACE COMBAT SYSTEMS	00:00.0	00:00.0
1700	N3596A	SURFACE COMBAT SYSTEMS TRAINING COM	00:00.0	00:00.0
1700	N3654A	CJTF-HOA	00:00.0	00:00.0
1700	N3654A	COMB JT TASK FORCE HORN OF AFRICA	00:00.0	00:00.0
1700	N3766A	CIVILIAN PERSONNEL SUPPORT STAFF	00:00.0	00:00.0
1700	N3766A	FORCE DEVELOPMENT SUPPORT	00:00.0	00:00.0
1700	N38301	OFFICE IN CHARGE	00:00.0	00:00.0
1700	N38301	NAVAL MINE ANTI SUB WARFARE CMD	00:00.0	00:00.0
1700	N39167	NBHC MERIDIAN	00:00.0	00:00.0
1700	N39167	NAVAL HOSPITAL PENSACOLA FL	00:00.0	00:00.0
1700	N39430	NAVAL FACILITIES ENGINEERING AND	00:00.0	00:00.0
1700	N39430	NAVFAC SYSTEMS AND EXP WARFARE CTR	00:00.0	00:00.0
1700	N39539	NAVAL AIR PACIFIC REPAIR ACTIVITY	00:00.0	00:00.0
1700	N39539	FRC WESTERN PACIFIC DET OKINAWA	00:00.0	00:00.0
1700	N39706	REGION LEGAL SERV OFFICE SOUTHEAST	00:00.0	00:00.0
1700	N39706	COMMANDING OFFICER RLSO SOUTHEAST	00:00.0	00:00.0
1700	N39966	NAVAL SPECIAL WARFARE UNIT 3	00:00.0	00:00.0
1700	N39966	NSWG ONE DET BAHRAIN	00:00.0	00:00.0
1700	N4005Y	SURFACE  MINE WARFIGHTING DEV CTR	00:00.0	00:00.0
1700	N4005Y	SURFACE&MINE WARFIGHTING DEV CTR	00:00.0	00:00.0
1700	N4005Y	SURFACE & MINE WARFIGHTING DEV CTR	00:00.0	00:00.0
1700	N40065	PERSONNEL SUPPORT DET AFLOAT LANT	00:00.0	00:00.0
1700	N40065	PERSONNEL SUPPORT DET AFLOAT EAST	00:00.0	00:00.0
1700	N40080	NAV FAC ENGINEERING CMD WASHINGTON	00:00.0	00:00.0
1700	N40080	NAVFACSYSCOM WASHINGTON	00:00.0	00:00.0
1700	N40084	NAVAL FAC ENGINEERING CMD FAR EAST	00:00.0	00:00.0
1700	N40084	NAVFACSYSCOM FAR EAST	00:00.0	00:00.0
1700	N40085	NAVAL FAC ENGINEERING CMD MID LANT	00:00.0	00:00.0
1700	N40085	NAVFACSYSCOM MID-ATLANTIC	00:00.0	00:00.0
1700	N40192	NAVFAC ENGINEERING COMMAND MARIANAS	00:00.0	00:00.0
1700	N40192	NAVFACSYSCOM MARIANAS	00:00.0	00:00.0
1700	N40270	NAVAIR DIRECT RPT PROGRAM MANAGER	00:00.0	00:00.0
1700	N40270	PEO EIS NAVY EBS PMO/PMW 220 WNY	00:00.0	00:00.0
1700	N40409	NMC DET CHINA LAKE	00:00.0	00:00.0
1700	N40409	NMCPAC CWD DET CHINA LAKE	00:00.0	00:00.0
1700	N40448	MSC SHIP SUPPORT UT MANAMA BAHRAIN	00:00.0	00:00.0
1700	N40448	CTF-53 MSC BAHRAIN NAVY CARGO	00:00.0	00:00.0
1700	N40472	JOINT  TACTICAL NETWORKING CENTER	00:00.0	00:00.0
1700	N40472	NAVWARSYSCOM	00:00.0	00:00.0
1700	N40484	NCIS FIELD OFFICE SOUTHEAST ASIA	00:00.0	00:00.0
1700	N40484	NCIS SINGAPORE FIELD OFFICE	00:00.0	00:00.0
1700	N40554	NMC EAST ASIA DIV	00:00.0	00:00.0
1700	N40554	NMCPAC EAD OKI DET DGAR	00:00.0	00:00.0
1700	N40628	NMCPAC CONUS WEST DIVISION	00:00.0	00:00.0
1700	N40628	NMC CONUS WEST DIVISION	00:00.0	00:00.0
1700	N40629	NAVY MUNITIONS COMMAND E ASIA DIV	00:00.0	00:00.0
1700	N40629	NMCPAC EAST ASIA DIVISION	00:00.0	00:00.0
1700	N41038	USS LEWIS B PULLER T-ESB 3	00:00.0	00:00.0
1700	N41038	USS LEWIS B PULLER T-ESD 3	00:00.0	00:00.0
1700	N41231	NCTS FE DET CHINHAE	00:00.0	00:00.0
1700	N41231	NCTS FE DET CHINHAE KOR	00:00.0	00:00.0
1700	N41246	NAVY INFOMATION OPERS CMD GEORGIA	00:00.0	00:00.0
1700	N41246	N41246 NIOC GEORGIA	00:00.0	00:00.0
1700	N41421	ASN (FM&C)	00:00.0	00:00.0
1700	N41421	ASN (FM & C)	00:00.0	00:00.0
1700	N41421	ASN (FMC)	00:00.0	00:00.0
1700	N41421	ASN FM AND C	00:00.0	00:00.0
1700	N4170A	NJROTC AREA MANAGER 12	00:00.0	00:00.0
1700	N4170A	NJROTC AREA MANAGER AREA 12	00:00.0	00:00.0
1700	N41820	SWOS ENGINEERING	00:00.0	00:00.0
1700	N41820	SWSC ENGINEERING	00:00.0	00:00.0
1700	N4200A	NAVAL SCIENCE INSTRUCTOR NJROTCU	00:00.0	00:00.0
1700	N4200A	NAVAL SCIENCE INSTRUCTOR JROTC	00:00.0	00:00.0
1700	N42116	CENTER FOR INFORMATION DOMINANCE	00:00.0	00:00.0
1700	N42116	INFORMATION WARFARE TRAINING COMMAN	00:00.0	00:00.0
1700	N42200	SPACE AND NAVAL WARFARE SYSTEMS	00:00.0	00:00.0
1700	N42200	NAVAL INFORMATION WARFARE SYSTEMS	00:00.0	00:00.0
1700	N42217	ASN (M&RA)	00:00.0	00:00.0
1700	N42217	ASN (MRA)	00:00.0	00:00.0
1700	N42217	ASN (M & RA)	00:00.0	00:00.0
1700	N42315	NAVAL AFLOAT MEDIA SYSTEMS	00:00.0	00:00.0
1700	N42315	CHINFO AMS TESTING CENTER	00:00.0	00:00.0
1700	N42485	DON/AA	00:00.0	00:00.0
1700	N42485	DALO	00:00.0	00:00.0
1700	N42485	SECNAV DALO	00:00.0	00:00.0
1700	N42496	SPACE AND NAVAL WARFARE SYS CT PAC	00:00.0	00:00.0
1700	N42496	NIWC PACIFIC DET GROUP THREE	00:00.0	00:00.0
1700	N4253A	NAVAL SCIENCE INSTRUCTOR JROTC	00:00.0	00:00.0
1700	N4253A	NAVAL SCIENCE INSTRUCTOR NJROTCU	00:00.0	00:00.0
1700	N42574	PERSONNEL SUPPORT DET NORFOLK	00:00.0	00:00.0
1700	N42574	TRANSACTION SERVICE CENTER NORFOLK	00:00.0	00:00.0
1700	N42794	NSWC NAVAL EXPLOSIVE ORDNANCE	00:00.0	00:00.0
1700	N42794	NSWC IHEODTD	00:00.0	00:00.0
1700	N42915	SUBMARINE SURVEILLANCE EQUIP PROG	00:00.0	00:00.0
1700	N42915	SUBMARINE GROUP 2 COMPONENT SUBMARI	00:00.0	00:00.0
1700	N42925	NCIS WASHINGTON DC FIELD OFFICE	00:00.0	00:00.0
1700	N42925	NCIS WASHINGTON FIELD OFFICE	00:00.0	00:00.0
1700	N43102	CUSTOMER SERVICE DESK GREAT LAKES	00:00.0	00:00.0
1700	N43102	FUNCTIONAL SERVICE CENT GREAT LAKES	00:00.0	00:00.0
1700	N43150	PERSONNEL SUPPORT DETACHMENT KITSAP	00:00.0	00:00.0
1700	N43150	OFFICER IN CHARGE	00:00.0	00:00.0
1700	N43303	30TH  NAVAL CONSTRUCTION REG DET	00:00.0	00:00.0
1700	N43303	30TH  NAVAL CONSTRUCTION REG	00:00.0	00:00.0
1700	N4334A	AVIATION SUPPORT DETACHMENT	00:00.0	00:00.0
1700	N4334A	ASD JACKSONVILLE	00:00.0	00:00.0
1700	N4336A	AVIATION SUPPORT DETACHMENT	00:00.0	00:00.0
1700	N4336A	ASD KEY WEST	00:00.0	00:00.0
1700	N4337A	AVIATION SUPPORT DETACHMENT  OIC	00:00.0	00:00.0
1700	N4337A	SUPPLY OFFICER	00:00.0	00:00.0
1700	N4338A	NAVAL STATION NORFOLK	00:00.0	00:00.0
1700	N4338A	ASD NORFOLK	00:00.0	00:00.0
1700	N4339A	AVIATION SUPPORT DET OCEANA	00:00.0	00:00.0
1700	N4339A	ASD OCEANA	00:00.0	00:00.0
1700	N43462	PERSONNEL SUPPORT DETACHMENT GUAM	00:00.0	00:00.0
1700	N43462	TSC YOKOSUKA DET GUAM	00:00.0	00:00.0
1700	N4365A	COASTAL RIVERINE GROUP TWO	00:00.0	00:00.0
1700	N4365A	MESG TWO	00:00.0	00:00.0
1700	N43670	COMPACFLT DET JMAST PAC	00:00.0	00:00.0
1700	N43670	JMAST PAC	00:00.0	00:00.0
1700	N43717	ASN RDA FIELD OFFICE	00:00.0	00:00.0
1700	N43717	ASN RD&A FIELD OFFICE	00:00.0	00:00.0
1700	N43849	CENTER FOR INFORMATION DOMINANCE	00:00.0	00:00.0
1700	N43849	CENTER FOR INFORMATION WARFARE	00:00.0	00:00.0
1700	N43884	SWSC ENGINEERING	00:00.0	00:00.0
1700	N43884	SWOS ENGINEERING	00:00.0	00:00.0
1700	N43888	CENTER FOR SURFACE COMBAT SYSTEM	00:00.0	00:00.0
1700	N43888	SURFACE COMBAT SYSTEMS TRAINING	00:00.0	00:00.0
1700	N43897	CSF LEARNING SITE GULFPORT	00:00.0	00:00.0
1700	N43897	CSF DETACHMENT GULFPORT	00:00.0	00:00.0
1700	N43900	CENTER FOR SURFACE COMBAT SYSTEMS	00:00.0	00:00.0
1700	N43900	SURFACE COMBAT SYSTEMS TRAINING	00:00.0	00:00.0
1700	N44255	NAVFAC NORTHWEST	00:00.0	00:00.0
1700	N44255	NAVFACSYSCOM NORTHWEST	00:00.0	00:00.0
1700	N44328	FLEET READINESS CENTER SOUTHWEST	00:00.0	00:00.0
1700	N44328	FLEET READINESS CENTER WEST	00:00.0	00:00.0
1700	N44330	AIMD DET SIGONELLA   NAS SIGONELLA	00:00.0	00:00.0
1700	N44330	"CDR, FLEET AIR SIGONELLA DET AIMD"	00:00.0	00:00.0
1700	N44429	NAVAL SUBMARINE SUPPORT COMMAND	00:00.0	00:00.0
1700	N44429	SUBREADRON THREE THREE	00:00.0	00:00.0
1700	N44487	AIRCRAFT INTERMEDIATE MAINTENANCE	00:00.0	00:00.0
1700	N44487	FRC DET FT WORTH	00:00.0	00:00.0
1700	N44490	AIRCRAFT INTERMEDIATE MAINTENANCE	00:00.0	00:00.0
1700	N44490	FRC MA DET NEW ORLEANS	00:00.0	00:00.0
1700	N44492	RES AIRCRAFT INTERMEDTE MNTNCE DEPT	00:00.0	00:00.0
1700	N44492	FRC MA DET WASHINGTON DC	00:00.0	00:00.0
1700	N44493	FRC EAST	00:00.0	00:00.0
1700	N44493	FRC EAST DET MCGUIRE	00:00.0	00:00.0
1700	N44852	NAVAL MEDICAL RESEARCH CENTER DET	00:00.0	00:00.0
1700	N44852	US NAVAL MEDICAL RESEARCH UNIT NO 6	00:00.0	00:00.0
1700	N44852	US NAVAL MEDICAL RESEARCH UNIT SOUT	00:00.0	00:00.0
1700	N44943	NAVAL MUNITIONS COMMAND DET	00:00.0	00:00.0
1700	N44943	NMCPAC CWD DET POINT LOMA	00:00.0	00:00.0
1700	N45112	NAVSEADET NAVAL MATERIAL QUALITY	00:00.0	00:00.0
1700	N45112	NAVAL SEA LOGISTIS CNTR PORTSMOUTH	00:00.0	00:00.0
1700	N45239	SUBMARINE DEVELOPMENT SQUADRON 12	00:00.0	00:00.0
1700	N45239	UNDERSEA WARFIGHTING DEV CENTER	00:00.0	00:00.0
1700	N45242	SUBMARINE DEVELOPMENT SQ 5 DET UUV	00:00.0	00:00.0
1700	N45242	UUV SQAUDRON ONE SEA DUTY	00:00.0	00:00.0
1700	N45498	IUSS LOGISTICS SUPPORT FACILITY	00:00.0	00:00.0
1700	N45498	LOGISTICS SUPPORT FACILITY	00:00.0	00:00.0
1700	N45539	AEGIS TRAINING AND READINESS CENTER	00:00.0	00:00.0
1700	N45539	SURFACE COMBAT SYSTEMS TRAINING	00:00.0	00:00.0
1700	N45598	SRF-JRMC DET SASEBO JAPAN	00:00.0	00:00.0
1700	N45598	SRF AND JRMC DET SASEBO	00:00.0	00:00.0
1700	N45627	NAVAL AIR TRAF TERMINAL NORFOLK DET	00:00.0	00:00.0
1700	N45627	NAVAL STATION NORFOLK AIR TERMINAL	00:00.0	00:00.0
1700	N4591A	EXPEDITIONARY COMBAT READINESS CTR	00:00.0	00:00.0
1700	N4591A	ECRC NORFOLK VA	00:00.0	00:00.0
1700	N45951	CEN SURF COMBAT SYS DET SAN DIEGO	00:00.0	00:00.0
1700	N45951	SURF COMBAT SYS TRNG CMD DET SW	00:00.0	00:00.0
1700	N45953	CENTER FOR SURFACE COMBAT SYSTEMS	00:00.0	00:00.0
1700	N45953	SURF COMBAT SYS TRAINING CMD	00:00.0	00:00.0
1700	N45997	CHNAVPERS SUPPORT WASH DC	00:00.0	00:00.0
1700	N45997	CHIEF OF NAVAL PERSONNEL	00:00.0	00:00.0
1700	N4617A	EXPEDITIONARY EXPLOITATION UNIT ONE	00:00.0	00:00.0
1700	N4617A	NSWCIHEODTECHDIV TECHSUPP DET	00:00.0	00:00.0
1700	N46262	NAVAL STATION SECURITY DEPARTMENT	00:00.0	00:00.0
1700	N46262	CNRSW SECURITY DET	00:00.0	00:00.0
1700	N46404	MARITIME PREPOSITIONING SHIP	00:00.0	00:00.0
1700	N46404	MARITIME PREPOSITIONING SHIPS	00:00.0	00:00.0
1700	N46503	CEN FOR SEABEES  FAC ENG DET SHEPP	00:00.0	00:00.0
1700	N46503	CEN FOR SEABEES AND FACILITES ENG	00:00.0	00:00.0
1700	N46575	PRI MATERIAL OFFICE DET SAN DIEGO	00:00.0	00:00.0
1700	N46575	PRIORITY MATL OFFICE DET SAN DIEGO	00:00.0	00:00.0
1700	N46852	NAVAL AIR PACIFIC REPAIR ACTIVITY	00:00.0	00:00.0
1700	N46852	FRCWP SERF	00:00.0	00:00.0
1700	N46896	JTF NATIONAL CAPITAL REGION MEDICAL	00:00.0	00:00.0
1700	N46896	NCR MD	00:00.0	00:00.0
1700	N47115	MARITIME EXPEDITIONARY BOAT DET 811	00:00.0	00:00.0
1700	N47115	CRS 8 NEWPORT	00:00.0	00:00.0
1700	N47218	DUSN POLICY	00:00.0	00:00.0
1700	N47218	DUSN	00:00.0	00:00.0
1700	N47614	NMC CONUS WEST DIVISION	00:00.0	00:00.0
1700	N47614	NAVAL WEAPONS STATION SEAL BEACH	00:00.0	00:00.0
1700	N47615	NMC UNIT SEAL BEACH	00:00.0	00:00.0
1700	N47615	NMCPAC CWD UNIT SEAL BEACH	00:00.0	00:00.0
1700	N47616	NAVY MUNITIONS COMMAND	00:00.0	00:00.0
1700	N47616	NMC ATLANTIC	00:00.0	00:00.0
1700	N47618	NMC DET SEAL BEACH	00:00.0	00:00.0
1700	N47618	NMCPAC CWD DET FALLBROOK	00:00.0	00:00.0
1700	N47668	NAVAL SPEC WARFARE BASIC TRNG CMD	00:00.0	00:00.0
1700	N47668	NSWCEN DET KODIAK	00:00.0	00:00.0
1700	N47977	NR SECURITY GROUP RCA CENTRAL	00:00.0	00:00.0
1700	N47977	JRIC NORFOLK VA	00:00.0	00:00.0
1700	N48142	ASN (RD & A)	00:00.0	00:00.0
1700	N48142	ASN (RD&A)	00:00.0	00:00.0
1700	N48142	ASN (RDA)	00:00.0	00:00.0
1700	N48143	ASN (EI&E)	00:00.0	00:00.0
1700	N48143	ASN (EIE)	00:00.0	00:00.0
1700	N48143	ASN (EI & E)	00:00.0	00:00.0
1700	N48146	DUSN MANAGEMENT	00:00.0	00:00.0
1700	N48146	DON OCMO	00:00.0	00:00.0
1700	N48146	DON PIO	00:00.0	00:00.0
1700	N48535	NAVAL AIR INTERIM CONTRACTOR SUPPLY	00:00.0	00:00.0
1700	N48535	CALIBRATION STDS READY ISSUE ACTIV.	00:00.0	00:00.0
1700	N48537	NMC DET INDIAN ISLAND	00:00.0	00:00.0
1700	N48537	NMCPAC CWD DET INDIAN ISLAND	00:00.0	00:00.0
1700	N48759	NAVAL AIR PACIFIC REPAIR ACTIVITY	00:00.0	00:00.0
1700	N48759	FLEET READINESS CENTER WESTERN PAC	00:00.0	00:00.0
1700	N49416	DDG 51 CLASS SUPER SHIPBLDG CONVRSN	00:00.0	00:00.0
1700	N49416	"SUPSHIP CONV & REPAIR, SUPSHIP BATH"	00:00.0	00:00.0
1700	N49606	NAVY CYBER WARFARE DEVELOPMENT GRP	00:00.0	00:00.0
1700	N49606	NAVCYBWARDEVGRP/SCC RDTE	00:00.0	00:00.0
1700	N49746	NSWC BASIC TRAINING COMMAND	00:00.0	00:00.0
1700	N49746	NSWCEN BTC	00:00.0	00:00.0
1700	N49872	AFLOAT MEDIA SYSTEMS	00:00.0	00:00.0
1700	N49872	CHINFO AMS	00:00.0	00:00.0
1700	N4990D	DON/AA COMMS&SERVICES	00:00.0	00:00.0
1700	N4990D	DON/AA COMMS & SERVICES	00:00.0	00:00.0
1700	N49933	DON/AA DRMD DECLASS	00:00.0	00:00.0
1700	N49933	DON/AA FMD	00:00.0	00:00.0
1700	N49933	DONAA DRMD DECLASS	00:00.0	00:00.0
1700	N4999G	ASN M&RA CIV POL NMHA SPRT	00:00.0	00:00.0
1700	N4999G	ASN M & RA CIV POL NMHA SPRT	00:00.0	00:00.0
1700	N50082	NAVSUP HQ	00:00.0	00:00.0
1700	N50082	ACCOUNTS PAYABLE NAVY ERP	00:00.0	00:00.0
1700	N50120	NAVY ERP	00:00.0	00:00.0
1700	N50120	NAVY ERP PROGRAM MANAGEMENT OFFICE	00:00.0	00:00.0
1700	N53824	N53824  COMNAVSURPAC	00:00.0	00:00.0
1700	N53824	COMNAVSURPAC	00:00.0	00:00.0
1700	N53827	HSM 14	00:00.0	00:00.0
1700	N53827	HM 14	00:00.0	00:00.0
1700	N55241	SUBMARINE GROUP 10	00:00.0	00:00.0
1700	N55241	"COMMANDER, SUBMARINE GROUP 10"	00:00.0	00:00.0
1700	N55241	SUBMARINE GROUP 10 SUBASE	00:00.0	00:00.0
1700	N55252	MARINE AIRCRAFT GROUP 46 DET A SQN	00:00.0	00:00.0
1700	N55252	HMLA-775 AVIATION SUPPLY ELEMENT	00:00.0	00:00.0
1700	N55418	US NAVAL ANTARCTIC SUPPORT UNIT	00:00.0	00:00.0
1700	N55418	NIWC ATLANTIC	00:00.0	00:00.0
1700	N55446	NAVAL SPECIAL WARFARE GROUP 3	00:00.0	00:00.0
1700	N55446	NSWG3 SWCS FIT	00:00.0	00:00.0
1700	N55446	NSWG-3 HEADQUARTERS	00:00.0	00:00.0
1700	N55555	MARINE AVIATION LOGISTICS SQUADRON	00:00.0	00:00.0
1700	N55555	MARINE AVIATION LOG SQ 49	00:00.0	00:00.0
1700	N55727	SUBMARINE DEVELOPMENT SQUADRON 12	00:00.0	00:00.0
1700	N55727	SUBMARINE SQUADRON 12	00:00.0	00:00.0
1700	N57012	COMMANDER NAVAL AIR FORCE	00:00.0	00:00.0
1700	N57012	COMNAVAIRLANT	00:00.0	00:00.0
1700	N57012	NAVAL AIR FORCE ATLANTIC	00:00.0	00:00.0
1700	N57024	COMSEVENTHFLT	00:00.0	00:00.0
1700	N57024	COMMANDER SEVENTH FLEET	00:00.0	00:00.0
1700	N57092	COASTAL RIVERINE GROUP ONE	00:00.0	00:00.0
1700	N57092	MESG ONE	00:00.0	00:00.0
1700	N57094	FLEET IMAGING COMMAND PACIFIC	00:00.0	00:00.0
1700	N57094	FLEET COMBAT CAMERA PACIFIC	00:00.0	00:00.0
1700	N57095	NAVAL SUPPORT ACTIVITY HAMPTON ROAD	00:00.0	00:00.0
1700	N57095	NAVAL SUPPORT ACTIVITY HAMPTON RDS	00:00.0	00:00.0
1700	N57100	NAVAL SPECIAL WARFARE GROUP ONE	00:00.0	00:00.0
1700	N57100	NAVAL SPECIAL WARFARE GROUP 1	00:00.0	00:00.0
