systemequipmentcode,systemequipmentcodeText,StartFiscalYear,EndFiscalYear,ProjectID,CSISmodifiedDate,CSISmodifiedBy
2SIL,CARGO SHIP-AK,1989,2003,1255,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SIO,CARGO SHIP LIGHT-AKL,1989,2003,1256,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SIP,NULL,1996,1996,1257,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SIS,COMM RLY SHIP (MAJOR)-AGMR,1991,1991,1258,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SJA,FLOAT DRY DOCK AFDM-282,1990,2003,1259,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SJC,GUIDED MISSILE SHIP-AVM,1992,1994,1260,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SJF,HOSPITAL SHIP-AH,1989,2009,1261,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SJH,ICEBREAKER-AGB,1993,2003,1262,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SJJ,INSTRMNTN MSL RNG-AGM-9/10,1992,1992,1263,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SJK,INSTRMNTN MSL RNG-AGM-13,1990,1998,1264,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SJM,INSTR TRK FBM TAGM-22,1994,1995,1265,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SJO,LAUNCH SHIP SATELLITE-AGSL,1993,1993,1266,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SJS,MISCELLANEOUS-AG,1990,2003,1267,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SJW,OILER-AO,1989,2003,1268,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SJX,OILER REPLENISHMENT-AOR,1989,1997,1269,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SKD,REPAIR SHIP AIRCRAFT,1990,2010,1270,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SKF,REPAIR SHIP AIRCRAFT-ARVA,1991,1991,1271,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SKJ,REPR & CABLE LAYING SHIP-ARC,1989,2003,1272,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SKL,REPR SHP LANDING CRAFT-ARL,1990,1990,1273,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SKM,RESCUE & SALVAGE SHIP,1993,2013,1274,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SKN,RESCUE SHIP SUBMARINE-ASR,1989,1994,1275,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SKP,RESCH SHP OCEANOGRAPHIC-AGOR,1989,2002,1276,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SKS,RESEARCH SHIP ESCORT-AGDE,1990,1990,1277,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SKU,RESEARCH SHP TECHNICAL-AGTR,1991,1992,1278,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SLC,SALVAGE SHIP-ARS,1990,2003,1279,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SLE,SALVAGE CRAFT TENDER-ARST,1990,1990,1280,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SLG,SHIP STORE-AF,1991,2003,1281,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SLH,SHIP STORE COMBAT-AFS,1990,2003,1282,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SLJ,SERVICE CRAFT,1989,2012,1283,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SLK,SUBMARINE AUXILARY-AGSS(ASW),1990,2001,1284,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SLL,SUBMARINE AUXILARY-AGSS(R+D),1996,2010,1285,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SLN,SUPPORT SHIP COMBAT FAST-AOE,1989,2003,1286,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SLP,SURTASS SHIP T-AGOS,1989,2002,1287,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SLQ,SURVEYING SHIP SMALL-AGS,1991,2003,1288,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SLR,SURVEYING SHIP MEDIUM-AGS,1989,2011,1289,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SLS,SURVEYING SHIP LARGE-AGS,1990,2001,1290,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SLT,SURVEYING SHIP COASTAL-AGSC,1990,1991,1291,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SMC,TENDER DESTROYER-AD,1989,1998,1292,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SMD,TENDER SEAPLANE-AV,1991,1991,1293,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SME,TENDER SEAPLANE SMALL-AVP,1992,1992,1294,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SMF,TENDER SUBMARINE (FBM)-AS,1989,2003,1295,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SMG,TENDER SUB (NON-FBM)-AS,1992,2003,1296,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SMJ,TRANSPORT-AP,1991,1995,1297,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SMK,TRANSPORT AUXILARY ACFT-AVT,1990,1993,1298,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SML,TRANSPORT COASTAL SMALL-APC,1990,1995,1299,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SMO,NULL,1993,1993,1300,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SMP,TUG OCEAN FLEET-ATF,1989,2003,1301,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SMQ,TUG SALVAGE ATS,1990,1995,1302,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SMR,TUG HARBOR LGE YTB,1989,2003,1303,2016-04-25 21:23:06.3470000,CSIS\GSanders
2SMZ,FUEL BARGE NON-SELF PROP,1995,2003,1304,2016-04-25 21:23:06.3470000,CSIS\GSanders
2ZBC,BASE REALIGN & CLOS (BRAC) ENV,1995,NULL,610,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
2ZDE,DEF ENVIR & RESTORA PRG (DERP),1995,NULL,611,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
2ZOP,OTHER ENVIRONMENTAL PROGRAMS,1995,2011,2115,2016-04-25 21:23:06.3470000,CSIS\GSanders
2ZSE,ENVIR PROTECT AGENCY SUPERFUND,1996,2003,613,2016-04-25 21:23:06.3470000,CSIS\GSanders
300,"MAVERICK (LASER) ",2005,2012,1309,2016-04-25 21:23:06.3470000,CSIS\GSanders
3000,NOT DISCERNABLE OR CLASSIFIED,1990,2013,NULL,2016-04-25 21:23:06.3470000,CSIS\GSanders
301,"FCS ",2004,NULL,1310,2016-04-25 21:23:06.3470000,CSIS\GSanders
302,"MINUTEMAN III GRP ",2001,NULL,1311,2016-04-25 21:23:06.3470000,CSIS\GSanders
307,"HAWK IMPROVED ",2007,NULL,1312,2016-04-25 21:23:06.3470000,CSIS\GSanders
308,"TOW ",2006,NULL,1313,2016-04-25 21:23:06.3470000,CSIS\GSanders
309,"A-7E ",2008,NULL,1314,2017-03-06 14:43:52.0000000,Automatic fiscalyear adjustment by CSIS\JEllman
310,"CONDOR ",2006,NULL,1315,2017-03-06 14:43:52.0000000,Automatic fiscalyear adjustment by CSIS\JEllman
311,"POSEIDON ",2008,NULL,1316,2016-04-25 21:23:06.3470000,CSIS\GSanders
312,"S-3A ",2007,2009,1317,2016-04-25 21:23:06.3470000,CSIS\GSanders
313,"A-7D ",2006,NULL,1318,2016-04-25 21:23:06.3470000,CSIS\GSanders
315,"F-111A/D/E/F ",2008,2008,1319,2016-04-25 21:23:06.3470000,CSIS\GSanders
316,"F-5E ",2007,NULL,1320,2016-04-25 21:23:06.3470000,CSIS\GSanders
317,"MAVERICK (TV) ",2007,2007,1321,2016-04-25 21:23:06.3470000,CSIS\GSanders
319,NULL,2012,2012,1322,2016-04-25 21:23:06.3470000,CSIS\GSanders
321,"WAM (WWMCCS/WIS) ",2006,2010,1323,2016-04-25 21:23:06.3470000,CSIS\GSanders
324,"P-3C ",2006,NULL,1324,2016-04-25 21:23:06.3470000,CSIS\GSanders
326,"WIDEBAND GAPFILLER ",2004,NULL,1325,2016-04-25 21:23:06.3470000,CSIS\GSanders
327,"C-5 RERP ",2003,NULL,1326,2016-04-25 21:23:06.3470000,CSIS\GSanders
328,"PROPHET SYSTEM ",2004,2013,1327,2016-04-25 21:23:06.3470000,CSIS\GSanders
329,"PRV ",2004,NULL,1328,2016-04-25 21:23:06.3470000,CSIS\GSanders
330,"AESA ",2004,NULL,1329,2016-04-25 21:23:06.3470000,CSIS\GSanders
331,"ALAM ",2004,2006,1330,2016-04-25 21:23:06.3470000,CSIS\GSanders
332,"JCC(X) ",2004,2010,1331,2016-04-25 21:23:06.3470000,CSIS\GSanders
333,"LHA ( R ) ",2004,NULL,1332,2016-04-25 21:23:06.3470000,CSIS\GSanders
334,"MMA ",2004,NULL,1333,2016-04-25 21:23:06.3470000,CSIS\GSanders
335,"MPF ",2004,NULL,1334,2016-04-25 21:23:06.3470000,CSIS\GSanders
336,"SAFEGUARD ",2008,NULL,1335,2016-04-25 21:23:06.3470000,CSIS\GSanders
337,"SSGN ",2004,NULL,1336,2016-04-25 21:23:06.3470000,CSIS\GSanders
339,"JSIMS ",2005,NULL,1337,2016-04-25 21:23:06.3470000,CSIS\GSanders
340,"SRAM ",2010,2013,1338,2016-04-25 21:23:06.3470000,CSIS\GSanders
341,"BLACK HAWK UPGRADE (UH-60M) ",2000,NULL,1339,2016-04-25 21:23:06.3470000,CSIS\GSanders
342,"VAST ",2012,NULL,1340,2016-04-25 21:23:06.3470000,CSIS\GSanders
343,"CDL ",2008,NULL,1341,2016-04-25 21:23:06.3470000,CSIS\GSanders
344,"AV-8A ",2007,2011,1342,2016-04-25 21:23:06.3470000,CSIS\GSanders
345,"MUOS ",2004,NULL,1343,2016-04-25 21:23:06.3470000,CSIS\GSanders
346,"CBDP ",2000,NULL,1344,2016-04-25 21:23:06.3470000,CSIS\GSanders
347,"GCSS ARMY ",2004,NULL,1345,2017-03-06 14:43:52.0000000,Automatic fiscalyear adjustment by CSIS\JEllman
349,"GCSS-AF ",2004,NULL,1346,2016-04-25 21:23:06.3470000,CSIS\GSanders
350,"GCSS-AF ",2005,2006,1346,2016-04-25 21:23:06.3470000,CSIS\GSanders
351,"C-5A ",2004,NULL,1348,2016-04-25 23:23:57.5200000,Automatic fiscalyear adjustment by CSIS\GSanders
352,"HPCM ",2004,NULL,1349,2016-04-25 21:23:06.3470000,CSIS\GSanders
353,SKY WARRIOR (reassigned JOINT MRAP?),NULL,NULL,1350,2016-04-25 21:23:06.3470000,CSIS\GSanders
354,"SDB ",2004,NULL,1351,2016-04-25 21:23:06.3470000,CSIS\GSanders
355,"GCSS DOD ",2004,2013,1352,2016-04-25 21:23:06.3470000,CSIS\GSanders
357,"GCSS ARMY ",2005,2010,1345,2016-04-25 21:23:06.3470000,CSIS\GSanders
358,"SBR ",2004,NULL,1354,2016-04-25 21:23:06.3470000,CSIS\GSanders
359,"MINUTEMAN II ",2007,NULL,1355,2016-04-25 21:23:06.3470000,CSIS\GSanders
360,"JTRS CLUSTER 1 ",2004,NULL,1356,2016-04-25 21:23:06.3470000,CSIS\GSanders
362,"BMDS ",2004,NULL,1357,2016-04-25 21:23:06.3470000,CSIS\GSanders
364,"E-2C ADVANCED HAWKEYE ",2004,NULL,1358,2016-04-25 21:23:06.3470000,CSIS\GSanders
365,"COBRA JUDY REPLACEMENT ",2004,NULL,1359,2016-04-25 21:23:06.3470000,CSIS\GSanders
366,EXCALIBUR,2005,NULL,1360,2016-04-25 21:23:06.3470000,CSIS\GSanders
367,"HIMARS ",2005,NULL,1361,2016-04-25 21:23:06.3470000,CSIS\GSanders
368,"AGM-88E AARGM ",2004,NULL,1362,2016-04-25 21:23:06.3470000,CSIS\GSanders
369,"AOC-WS ",2004,NULL,1363,2016-04-25 21:23:06.3470000,CSIS\GSanders
370,"JOINT COMMON MISSILE ",2004,NULL,1364,2016-04-25 21:23:06.3470000,CSIS\GSanders
371,"ACS ",2003,NULL,1365,2016-04-25 21:23:06.3470000,CSIS\GSanders
372,"JLENS ",2004,NULL,1366,2016-04-25 21:23:06.3470000,CSIS\GSanders
373,"BAMS ",2004,NULL,1367,2016-04-25 21:23:06.3470000,CSIS\GSanders
374,"LCS ",2004,NULL,1368,2016-04-25 21:23:06.3470000,CSIS\GSanders
375,NULL,2012,NULL,1369,2016-04-25 21:23:06.3470000,CSIS\GSanders
376,"B-2 RMP ",2004,NULL,1370,2016-04-25 21:23:06.3470000,CSIS\GSanders
377,"E-10 ",2004,2011,1371,2016-04-25 21:23:06.3470000,CSIS\GSanders
378,"EA-18G ",2004,NULL,1372,2016-04-25 21:23:06.3470000,CSIS\GSanders
379,"SHILLELAGH MISSILE ",2004,NULL,1373,2016-04-25 21:23:06.3470000,CSIS\GSanders
380,"JTRS AMF ",2003,NULL,1374,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
381,"ASDS ",2008,2011,1375,2016-04-25 21:23:06.3470000,CSIS\GSanders
382,"TSAT ",2007,2007,1376,2016-04-25 21:23:06.3470000,CSIS\GSanders
383,"SSN 685 ",2008,2010,1377,2016-04-25 21:23:06.3470000,CSIS\GSanders
385,"JTRS CLUSTER 5 ",2008,NULL,1378,2016-04-25 21:23:06.3470000,CSIS\GSanders
386,"ADS ",2005,NULL,1379,2016-04-25 21:23:06.3470000,CSIS\GSanders
387,KC-45A,2011,NULL,1380,2017-03-06 14:43:52.0000000,Automatic fiscalyear adjustment by CSIS\JEllman
389,"DCGS ARMY ",2007,NULL,1381,2016-04-25 21:23:06.3470000,CSIS\GSanders
390,"HLR ",2004,NULL,1382,2016-04-25 21:23:06.3470000,CSIS\GSanders
391,SM-6,2015,NULL,1383,2016-04-25 23:42:31.9900000,Automatic fiscalyear adjustment by CSIS\GSanders
392,VH-71,NULL,NULL,1384,2016-04-25 21:23:06.3470000,CSIS\GSanders
394,"MPS ",2008,2009,1385,2016-04-25 21:23:06.3470000,CSIS\GSanders
395,"PREDATOR B ",2011,NULL,1386,2017-03-06 14:43:52.0000000,Automatic fiscalyear adjustment by CSIS\JEllman
397,"E-2C ",2006,NULL,1387,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AAA,A-1 SKYRAIDER,1990,2010,704,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AAE,A-6 INTRUDER,1990,2002,707,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AAF,A-7 CORSAIR II,1990,2003,708,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AAG,A/EA-3 SKYWARRIOR,1991,1998,709,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AAI,A-37,1990,2003,711,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AAJ,A-9,1990,1992,1393,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AAK,A-10,1990,2013,1499,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ABA,B-26 INVADER,1991,1995,1395,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ABC,B-52 STRATO FORTRESS,1990,2012,1881,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ABD,B-47 STRATOJET,1991,1994,1397,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ABE,B-57 CANBERRA,1992,1995,1398,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ABF,B-58 HUSTLER,1991,1994,1399,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ABG,B-50 SUPER FORTRESS,1990,1999,1400,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ABH,B-1,1990,NULL,1797,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
3ABK,B-2 STEALTH,1990,NULL,1883,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
3ABM,B-70 VALKYRIE,1991,1998,1403,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ACA,C-5 GALAXY,1990,NULL,1404,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
3ACB,C-7 CARIBOU,1990,2003,1405,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ACC,CX-3,1990,2003,1406,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ACD,C-130 HERCULES,1990,NULL,716,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
3ACE,CX-2,1990,2003,1408,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ACF,C-121 CONSTELLATION,1990,2003,1409,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ACG,C-47 SKYTRAIN,1990,2003,719,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ACH,C-45 EXPEDITOR,1990,2003,1411,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ACJ,C-117 SKYTRAIN,1992,2003,1412,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ACK,C-118 LIFTMASTER,1991,1991,1413,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ACM,C-119 FLYING BOXCAR,1990,1999,723,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ACN,C-124 GLOBEMASTER,1992,2002,1415,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ACO,C-46 COMMANDO,1990,2002,1416,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ACP,C-131 SAMARITAN,1990,1995,726,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ACQ,C-133 CARGOMASTER,1990,1991,1418,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ACR,KC-135 STRATOLIFTER,1990,2012,1419,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ACS,C-141 STARLIFTER,1990,2010,1420,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ACT,C-123 PROVIDER,1990,1999,728,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ACU,C-9 NIGHTINGALE,1990,1999,1422,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ACV,C-137 STRATOLINER,1991,2003,1423,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ACW,C-140 JET STAR,1990,1997,1424,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ACY,C-142,1991,1995,1425,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ADB,C-10,1990,2003,1426,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ADC,C-12A (CX-X),1991,2001,1427,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ADD,C-14,1991,1995,1428,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ADF,C-18,1990,2011,1429,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ADG,C-17A CARGO TRANSPORT,1990,NULL,1430,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
3ADH,C-20,1990,2003,1431,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AEB,E-2 HAWKEYE,1991,2002,732,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AEC,E-3A,1990,2013,4,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AEE,E-5,1990,1993,1434,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AFA,F-5 FREEDOM FIGHTER,1990,2011,738,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AFB,F-22 Raptor,1990,NULL,1436,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
3AFC,F-4 PHANTOM II,1990,2013,1891,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AFE,F-12,1990,2002,1438,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AFF,F-15 EAGLE,1990,2013,1892,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AFG,F-100 SUPER SABRE,1990,2003,1893,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AFH,F-16 FALCON,1990,NULL,1894,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AFI,F-17,NULL,NULL,1442,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AFJ,F-101 VOODOO,1990,2003,1443,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AFK,F-104 STARFIGHTER,1990,2002,1444,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AFL,F-105 THUNDERCHIEF,1991,1995,1445,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AFM,F-106 DELTA DART,1990,2002,1446,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AFN,F-111,1990,2012,1447,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AFP,F-80 SHOOTING STAR,1990,1998,1448,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AFR,F-86 SABRE,1990,2001,1449,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AFS,F-89 SCORPION,1990,1999,1450,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AFT,F-102 DELTA DAGGER,1990,1996,1451,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AFU,F-14 TOMCAT,1991,2002,744,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AFV,F-117 STEALTH,1995,2008,1453,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AHA,UH-1 IROQUOIS,1990,2011,1897,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AHC,H-3 SEA KING,1990,2003,1455,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AHD,H-3 JOLLY GREEN GIANT,1990,2009,1456,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AHL,HH-53 SUPER JOLLY,1990,NULL,1901,2017-03-06 14:43:52.0000000,Automatic fiscalyear adjustment by CSIS\JEllman
3AHP,CH-53 SEA STALLION,1990,2003,760,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AHX,CH-34 CHOCTAW,1990,1991,1459,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AIA,UH-60 UTTAS BLACK HAWK,1990,2003,769,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AMB,AABNCP-E4,1990,2003,1461,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AME,J9-C TANKER ACT CONV OF 707,1990,1990,1462,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AOB,O-2,1991,2003,1463,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ARA,SR-71,1992,1992,1464,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ARE,RF-4C,1990,2013,1465,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ATA,T-37,1990,2003,1466,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ATB,T-38 TALON,1990,2009,782,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ATC,T-39 SABRELINER,1990,2003,783,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ATE,T-41 MESCALERO,1990,1992,1469,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ATK,T-29 FLYING CLASSROOM,1991,1991,1470,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ATL,T-33 SHOOTING STAR,1990,2003,790,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ATM,T-34 MENTOR,1991,1994,791,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ATO,T-28 TROJAN,1991,1996,784,2016-04-25 21:23:06.3470000,CSIS\GSanders
3ATS,T-43,1991,1999,1474,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AUA,U-1 OTTER,1991,1993,124,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AUJ,U-2,1990,NULL,1476,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
3AUK,U-3,1990,1990,1477,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AUL,U-4 AERO COMMANDER,1993,1994,1478,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AUM,U-5,1990,1990,1479,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AVJ,OV-10 LARA (NOW BRONCO),1990,2003,1480,2016-04-25 21:23:06.3470000,CSIS\GSanders
3AWC,X-22,1991,2003,800,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BJA,J-33,1992,1992,1482,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BJD,J-58,1990,2003,1483,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BJE,J-60,1990,2000,805,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BJG,J-69,1990,2003,1485,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BJH,J-57,1990,2001,808,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BJI,J-75,1990,1999,1487,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BJJ,J-79,1990,NULL,809,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
3BJL,J-85,1990,2013,810,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BJM,JT3D-3,1990,1994,1490,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BJN,JT8D-9,1991,1994,1491,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BRC,VO-540,1993,1993,1492,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BRD,R-1830,1991,1991,1493,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BRE,R-3350,NULL,NULL,1494,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BRF,R-4360,1990,1991,1495,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BRI,I0-360D,1992,1993,1496,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BRJ,0-300D,1990,1990,1497,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BSD,TF-30,1990,2003,815,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BSF,A-10,1990,2003,1499,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BSG,TF-33,1990,NULL,1500,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
3BSH,TF-34,1990,2003,816,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BSJ,TF-39,1990,2013,1502,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BSL,TF-41,1990,2000,1503,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BSN,F-110,1990,2010,1504,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BSP,F-101,1990,2010,1505,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BSQ,F-103,1991,1999,1506,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BSR,F-100 Engine,1990,2013,1507,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BSS,F-108,1990,2003,1508,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BST,F-100 UPGRADE,1991,NULL,1509,2019-04-13 01:13:53.7833333,Automatic fiscalyear adjustment by GSanders@csis.org
3BTB,T-53,1991,1991,131,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BTD,T-56,1990,NULL,818,2017-03-06 14:43:52.0000000,Automatic fiscalyear adjustment by CSIS\JEllman
3BTF,T-58,1990,2002,819,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BTK,T-64,1991,2002,134,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BTM,T-76,1991,2000,1514,2016-04-25 21:23:06.3470000,CSIS\GSanders
3BTN,T-400,1991,2003,1515,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CAA,BALLISTIC MISSILE DEFENSE SYS,1990,2012,137,2016-04-25 21:23:06.3470000,CSIS\GSanders
3CEA,DEF METEOR SAT PROG,1990,2012,1517,2016-04-25 21:23:06.3470000,CSIS\GSanders
