ProjectID	ProjectName	ProjectPrettyName	ProjectAbbreviation	IsJointDevelopmentCaseStudy	CSISmodifiedDate	CSISmodifiedBy	IsPerformanceBasedLogistics	PlatformPortfolio	ObligatedAmount	MinOfFiscalYear	MaxOfFiscalYear	TopPlatformPortfolio	TopPlatformPortfolioObligatedAmount	TopParentID	TopParentIDObligatedAmount	Notes	IsUnknown	WasUncategorizedMissilesOrSpaceSystem	IsUninvestigated	IsRemotelyOperated	RANDID	IsParentProjectID	ParentProjectID	IDAID	IsUnidentified
437	ERINT	ERINT	1GCD	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Missile Defense	2940261	1991	1997	NA	1120000.0000	NA	2377261	NA	0	NA	1	NA	NA	NA	NA	NA	0
438	AN/ALQ-147 COUNTERMEASURE	AN/ALQ-147 COUNTERMEASURES	1GCF	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Missile Defense	1169865	1999	2001	Missile Defense	935184.0000	PREMIER PROFESSIONAL SYSTEMS I	935184	NA	0	NA	1	NA	NA	NA	NA	NA	0
439	ALL SOURCE ANALYSIS SYS	ALL SOURCE ANALYSIS SYS	1GCG	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	133301101	1994	2003	Electronics, Comms, & Sensors	31148862.0000	LOCKHEED MARTIN	117550511	NA	0	NA	1	NA	NA	NA	NA	NA	0
440	GUARDRAIL COMMON SENSOR	GUARDRAIL COMMON SENSOR	1GCH	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	38254658.6455	1997	2016	Electronics, Comms, & Sensors	33445345.0000	TRW [NORTHROP GRUMMAN]	28607487	NA	0	NA	1	NA	NA	NA	NA	NA	0
441	TEAMMATE	TEAMMATE	1GCI	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	14060	2003	2003	Electronics, Comms, & Sensors	14060.0000	NA	14060	NA	0	NA	1	NA	NA	NA	NA	NA	0
442	AN/USC-3 COMMUNICATIONS S	AN/USC-3 COMMUNICATIONS SYS	1GDA	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	39384204	1990	1993	Electronics, Comms, & Sensors	24270864.0000	NA	38680949	NA	0	NA	1	NA	NA	NA	NA	NA	0
443	1GDC	NA	1GDC	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	13257063	1993	1993	Electronics, Comms, & Sensors	13257063.0000	NA	13257063	NA	1	NA	1	NA	NA	NA	NA	NA	1
444	AN/TSQ-43 INTERPRETATION	AN/TSQ-43 INTERPRETATION FAC	1GDE	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Ships & Submarines	520727	1992	2003	Ships & Submarines	287647.0000	NA	409305	NA	0	NA	1	NA	NA	NA	NA	NA	0
445	AN/VRC-67 RADIO TERMINAL	AN/VRC-67 RADIO TERMINAL	1GDF	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	2174825	1991	2003	Electronics, Comms, & Sensors	1235520.0000	MOTOROLA	1329180	NA	0	NA	1	NA	NA	NA	NA	NA	0
446	TA-312/PT FIELD TELEPHONE	TA-312/PT FIELD TELEPHONE	1GDG	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	15779145	1991	1999	Electronics, Comms, & Sensors	14139554.0000	BELL ATLANTIC	14052000	NA	0	NA	1	NA	NA	NA	NA	NA	0
447	AN/TSQ-71 LND CNTRL CENTR	AN/TSQ-71 LND CNTRL CENTRAL	1GDH	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	1059308	1992	1992	Electronics, Comms, & Sensors	1059308.0000	ITT	1059308	NA	0	NA	1	NA	NA	NA	NA	NA	0
448	AN/TSC-75 COMM CENTRAL	AN/TSC-75 COMM CENTRAL	1GDL	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	2868357	1991	2001	Electronics, Comms, & Sensors	2884493.0000	GENERAL ELECTRIC	2884493	NA	0	NA	1	NA	NA	NA	NA	NA	0
449	CHAALS	CHAALS	1GDM	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	9229426	2002	2003	Electronics, Comms, & Sensors	5577126.0000	LOCKHEED MARTIN	9229426	NA	0	NA	1	NA	NA	NA	NA	NA	0
450	AN/ASC-15 COMM CENTRAL	AN/ASC-15 COMM CENTRAL	1GDP	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	11199060	1990	1993	Electronics, Comms, & Sensors	9565705.0000	ROCKWELL	11168448	NA	0	NA	1	NA	NA	NA	NA	NA	0
451	AN/TSQ-84 (AACOMS)	AN/TSQ-84 (AACOMS)	1GDQ	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	-66000	1990	1990	Electronics, Comms, & Sensors	-66000.0000	NA	-66000	NA	0	NA	1	NA	NA	NA	NA	NA	0
452	AN/UGC-74 FATT PAGE PRINT	AN/UGC-74 FATT PAGE PRINTER	1GDR	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	5239886	1990	1994	Electronics, Comms, & Sensors	5555000.0000	HONEYWELL	2879000	NA	0	NA	1	NA	NA	NA	NA	NA	0
453	AN/TSQ-114	AN/TSQ-114	1GDW	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	1027659	1990	2003	Electronics, Comms, & Sensors	1100000.0000	ESL	1255762	NA	0	NA	1	NA	NA	NA	NA	NA	0
454	AN/TSC-61 FLIGHT COORD CT	AN/TSC-61 FLIGHT COORD CTRL	1GDX	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	551049	1991	1995	Electronics, Comms, & Sensors	491000.0000	NA	443049	NA	0	NA	1	NA	NA	NA	NA	NA	0
455	AN/TTC-39(Z) SYSTEM	AN/TTC-39(Z) SYSTEM	1GDY	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	55400061	1990	2003	Electronics, Comms, & Sensors	22510699.0000	GTE	52368675	NA	0	NA	1	NA	NA	NA	NA	NA	0
456	NOE COMM EQUIP	NOE COMM EQUIP	1GDZ	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	28897759	1993	2003	Electronics, Comms, & Sensors	7552427.0000	NA	12187249	NA	0	NA	1	NA	NA	NA	NA	NA	0
457	TSEC/KY-57	TSEC/KY-57	1GER	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	-442650	1991	1998	Electronics, Comms, & Sensors	47000.0000	UNICOR	88875	NA	0	NA	1	NA	NA	NA	NA	NA	0
458	AN/WSC-28 SAT COMM	AN/WSC-28 SAT COMM	1GFA	NA	2019-04-13 13:20:10.9400000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	1836676	1990	2002	Electronics, Comms, & Sensors	1234330.0000	BALL CORP	1160900	NA	0	NA	1	NA	NA	NA	NA	NA	0
459	AN/MSC-46 SAT COMM TERM	AN/MSC-46 SAT COMM TERM	1GFB	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	6573421	1990	2003	Electronics, Comms, & Sensors	2680000.0000	GENERAL MOTORS	5770123	NA	0	NA	1	NA	NA	NA	NA	NA	0
460	ARMY DATA DISTRIBUTION SY	ARMY DATA DISTRIBUTION SYS	1GFC	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	11563787	1994	2003	Electronics, Comms, & Sensors	6363146.0000	NA	7701199	NA	0	NA	1	NA	NA	NA	NA	NA	0
461	AFATDS ADV FLD ART TAC DA	AFATDS ADV FLD ART TAC DATA SY	1GFD	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	237048304	1995	2003	Electronics, Comms, & Sensors	43615555.0000	RAYTHEON	198914190	NA	0	NA	1	NA	NA	NA	NA	NA	0
462	CSSCS CBT SRV SPPT CTRL S	CSSCS CBT SRV SPPT CTRL SYS	1GFE	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	197712	1998	2002	Electronics, Comms, & Sensors	107537.0000	NA	171537	NA	0	NA	1	NA	CSSCS	NA	NA	NA	0
463	SGL CHAN ANTI-JAM MANPORT	SGL CHAN ANTI-JAM MANPORTABLE	1GFF	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	25393093	1994	2001	Electronics, Comms, & Sensors	24930675.0000	GENERAL ELECTRIC	18603675	NA	0	NA	1	NA	NA	NA	NA	NA	0
464	SEC MOB ANTI-JAM REL TAC	SEC MOB ANTI-JAM REL TAC TERM	1GFG	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	427140136	1994	2003	Electronics, Comms, & Sensors	104630124.0000	RAYTHEON	299243455	NA	0	NA	1	NA	NA	NA	NA	NA	0
465	SAT TERM, ADVANCED MPK UH	SAT TERM, ADVANCED MPK UHF	1GFH	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	937642	1994	1994	Electronics, Comms, & Sensors	937642.0000	LORAL SPACE	937642	NA	0	NA	1	NA	NA	NA	NA	NA	0
466	AN/PSG-2 MESSAGE DEVICE	AN/PSG-2 MESSAGE DEVICE	1GFI	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	240584	1990	1992	Electronics, Comms, & Sensors	298000.0000	AT&T	224000	NA	0	NA	1	NA	NA	NA	NA	NA	0
467	AN/GSG-10 (TACFIRE)	AN/GSG-10 (TACFIRE)	1GGF	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	21744563	1990	2000	Electronics, Comms, & Sensors	14177000.0000	LITTON [NORTHROP GRUMMAN]	19993533	NA	0	NA	1	NA	NA	NA	NA	NA	0
468	ARMY WWMCCS INFO SYS	ARMY WWMCCS INFO SYS	1GHA	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	2241808	2003	2003	Electronics, Comms, & Sensors	2241808.0000	ESCO ELECTRONICS	2034120	NA	0	NA	1	NA	NA	NA	NA	NA	0
469	DGTL TOPOGRAPHIC SPPT SYS	DGTL TOPOGRAPHIC SPPT SYS DTSS	1GHB	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	54059853	1994	2011	Electronics, Comms, & Sensors	20363397.0000	NORTHROP GRUMMAN	22395555	NA	0	NA	1	NA	NA	NA	NA	NA	0
470	FIRE SPT ADA CONVERSION	FIRE SPT ADA CONVERSION	1GHC	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Land Vehicles	46478	1997	2003	Land Vehicles	25841.0000	LOCKHEED MARTIN	25841	NA	0	NA	1	NA	NA	NA	NA	NA	0
471	QCK RESP MULTI-CLR PTR QR	QCK RESP MULTI-CLR PTR QRMP	1GHE	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	42893874	1995	2001	Electronics, Comms, & Sensors	11546946.0000	NA	16947338	NA	0	NA	1	NA	NA	NA	NA	NA	0
472	STD ARMY CND & CTRL SYS S	STD ARMY CND & CTRL SYS STACCS	1GHF	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	2193154	2000	2003	NA	1013000.0000	NA	1180154	NA	0	NA	1	NA	NA	NA	NA	NA	0
473	DEF SATELLITE COMMS SYS	DEF SATELLITE COMMS SYS	1GHH	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Space Systems	17124187	1998	2002	Space Systems	8936067.0000	RAYTHEON	10121080	NA	0	NA	1	NA	NA	NA	NA	NA	0
474	ECHELON ABOVE CORPS COMMS	ECHELON ABOVE CORPS COMMS	1GHI	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	130142	1994	1996	Electronics, Comms, & Sensors	68542.0000	SAIC	68542	NA	0	NA	1	NA	NA	NA	NA	NA	0
475	GROUND COMMAND POST	GROUND COMMAND POST	1GHJ	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	703714	2003	2003	Electronics, Comms, & Sensors	703714.0000	NORTHROP GRUMMAN	703714	NA	0	NA	1	NA	NA	NA	NA	NA	0
476	AIRBORNE RECON LOW (ARL)	AIRBORNE RECON LOW (ARL)	1GHL	NA	2017-06-23 10:33:36.2600000	CSIS\GSanders	NA	Aircraft	52886546.1152	1999	2012	Aircraft	52710621.0000	TEXTRON	34057101.1152	NA	0	NA	0	NA	NA	NA	NA	NA	0
477	FIREFINDER	FIREFINDER	1GHN	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	153346332	1996	2008	Electronics, Comms, & Sensors	101311800.0000	RAYTHEON	145697130	NA	0	NA	1	NA	NA	NA	NA	NA	0
478	GROUND BASED COMMON SENSO	GROUND BASED COMMON SENSOR	1GHO	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	8212414	1997	2003	Electronics, Comms, & Sensors	5777840.0000	UNICOR	5516150	NA	0	NA	1	NA	NA	NA	NA	NA	0
479	LW MAN-TRANSP RADIO DIR F	LW MAN-TRANSP RADIO DIR FND SY	1GHR	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	3116849	2003	2003	Electronics, Comms, & Sensors	3116849.0000	JOINT VENTURE [ITT/NORTHROP]	3116849		0	NA	0	NA	NA	NA	NA	NA	0
480	METEOROLOGICAL MEASURING	METEOROLOGICAL MEASURING SYS	1GHS	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	3177317	1995	2003	Electronics, Comms, & Sensors	2711029.0000	NA	2755629	NA	0	NA	1	NA	NA	NA	NA	NA	0
481	SHORTSTOP	SHORTSTOP	1GHT	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	16628911	1998	2003	Electronics, Comms, & Sensors	9368970.0000	NA	9368970	NA	0	NA	1	NA	NA	NA	NA	NA	0
482	TRACKWOLF HF SYSTEM	TRACKWOLF HF SYSTEM	1GHV	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Other Products	64086344	1996	2000	Other Products	35027878.0000	LOCKHEED MARTIN	47078434	NA	0	NA	1	NA	NA	NA	NA	NA	0
483	JSTARS GND STATION MODULE	JSTARS GND STATION MODULE	1GIB	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	464410535	1994	2003	Electronics, Comms, & Sensors	85547403.0000	MOTOROLA	456487473	NA	0	NA	1	NA	JSTARS-GSM	0	679	NA	0
484	1GIC	NA	1GIC	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Facilities and Construction	7410684	1996	1998	Facilities and Construction	7253162.0000	NA	7410684	NA	1	NA	1	NA	NA	NA	NA	NA	1
485	AIR DEFENSE TARGETS	AIR DEFENSE TARGETS	1GID	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Missile Defense	157933	2001	2003	NA	102544.0000	NA	157933	NA	0	NA	1	NA	NA	NA	NA	NA	0
486	AT NAV,INTEGR AND CRD ATN	AT NAV,INTEGR AND CRD ATNAVICS	1GIE	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	50583738	1995	2003	Electronics, Comms, & Sensors	12023093.0000	RAYTHEON	47191713	NA	0	NA	1	NA	NA	NA	NA	NA	0
487	AIR TRAFFIC CNTL COMM CON	AIR TRAFFIC CNTL COMM CONSOLE	1GIF	NA	2019-08-21 01:37:02.2400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NA	NA	50671154	1998	2003	Electronics, Comms, & Sensors	17572659.0000	MOTOROLA	29493368	NA	0	NA	1	NA	NA	NA	NA	NA	0
488	AVIONICS	AVIONICS	1GIH	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	17272411.8799	1994	2010	Electronics, Comms, & Sensors	9423986.0000	RAYTHEON	9300000	NA	0	NA	1	NA	NA	NA	NA	NA	0
489	BAT FLD CMBT ID SYS - NEA	BAT FLD CMBT ID SYS - NEAR TRM	1GII	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	62899322	1997	2004	Electronics, Comms, & Sensors	30804409.0000	COMPUTER SCIENCES	61942648	NA	0	NA	1	NA	NA	NA	NA	NA	0
490	COMBAT SUPPORT TRAINING S	COMBAT SUPPORT TRAINING SYSTEM	1GIJ	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	34342369	1995	2003	Electronics, Comms, & Sensors	10651128.0000	MRJ	13763800	NA	0	NA	1	NA	NA	NA	NA	NA	0
491	1GIK	NA	1GIK	NA	2019-08-21 01:37:02.2400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NA	NA	273448	1996	1997	Ordnance and Missiles	241048.0000	NA	273448	NA	1	NA	1	NA	NA	NA	NA	NA	1
492	INTGR FAMILY OF TEST EQUI	INTGR FAMILY OF TEST EQUIPMENT	1GIL	NA	2019-08-21 01:37:02.2400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NA	NA	47213861	1995	2010	Facilities and Construction	31375132.0000	NA	30374535	NA	0	NA	1	NA	NA	NA	NA	NA	0
493	1GIM	NA	1GIM	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Land Vehicles	64410	1998	1998	Land Vehicles	64410.0000	NA	64410	NA	1	NA	1	NA	NA	NA	NA	NA	1
494	TEST EQUIPMENT MOD TEMOD	TEST EQUIPMENT MOD TEMOD	1GIN	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	32511917	1994	2003	Electronics, Comms, & Sensors	10687331.0000	NA	29765486	NA	0	NA	1	NA	NA	NA	NA	NA	0
495	TD-660 MULTIPLEXER	TD-660 MULTIPLEXER	1GKA	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	2420530	1991	1999	Electronics, Comms, & Sensors	2250000.0000	NA	2250000	NA	0	NA	1	NA	NA	NA	NA	NA	0
496	AN/TCC-45 MULTIPLEXER SET	AN/TCC-45 MULTIPLEXER SET	1GKB	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	276378	1990	1997	Electronics, Comms, & Sensors	210000.0000	NA	276378	NA	0	NA	1	NA	NA	NA	NA	NA	0
497	AN/APX-72	AN/APX-72	1GMN	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	7016159	1990	2003	Electronics, Comms, & Sensors	1901000.0000	NA	5013784	NA	0	NA	1	NA	NA	NA	NA	NA	0
498	AN/APR-39	AN/APR-39	1GNB	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	275087144.14	1990	2013	Electronics, Comms, & Sensors	114691834.0000	TELEDYNE TECHNOLOGIES	112871927	A type of radar warning receiver	0	NA	0	NA	NA	NA	NA	NA	0
499	AN/PPS-5 RADAR PORTABLE	AN/PPS-5 RADAR PORTABLE	1GNC	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Missile Defense	3606317	1991	2003	Missile Defense	1724040.0000	NA	3583817	NA	0	NA	1	NA	NA	NA	NA	NA	0
500	AN/TPM-25	AN/TPM-25	1GND	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	904000	1991	1991	Electronics, Comms, & Sensors	904000.0000	NA	904000	NA	0	NA	1	NA	NA	NA	NA	NA	0
501	AN/TPX-46 (MARK XIFF)	AN/TPX-46 (MARK XIFF)	1GNG	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	19128109	1990	2003	Electronics, Comms, & Sensors	8400000.0000	LITTON [NORTHROP GRUMMAN]	11896899	NA	0	NA	1	NA	NA	NA	NA	NA	0
502	AN/TPX-50 (MARK XIFF ATCR	AN/TPX-50 (MARK XIFF ATCRBS)	1GNI	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	436000	1991	1991	Electronics, Comms, & Sensors	436000.0000	HAZELTINE	436000	NA	0	NA	1	NA	NA	NA	NA	NA	0
503	AN/PAS-7	AN/PAS-7	1GNJ	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	685000	1990	1991	Electronics, Comms, & Sensors	585000.0000	PHILLIPS	357000	NA	0	NA	1	NA	NA	NA	NA	NA	0
504	AN/PPS-15	AN/PPS-15	1GNK	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	109350	1991	1993	Electronics, Comms, & Sensors	144000.0000	UNICOR	58350	NA	0	NA	1	NA	NA	NA	NA	NA	0
505	AN/TPQ-36	AN/TPQ-36	1GNL	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	256187593	1990	2004	Electronics, Comms, & Sensors	60277496.0000	GENERAL MOTORS	107514777	NA	0	NA	1	NA	NA	NA	NA	NA	0
506	FWD AREA ALRT RDR-FAAR	FWD AREA ALRT RDR-FAAR	1GNN	NA	2019-08-21 01:37:02.2400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NA	NA	207179	1990	1999	Ordnance and Missiles	560000.0000	HONEYWELL	322500	NA	0	NA	1	NA	NA	NA	NA	NA	0
507	AN/TPQ-37	AN/TPQ-37	1GNP	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	235045493.2695	1990	2016	Electronics, Comms, & Sensors	43333669.0000	RAYTHEON	115236748.2695	NA	0	NA	1	NA	NA	NA	NA	NA	0
508	AN/VPS-2 RADAR SET	AN/VPS-2 RADAR SET	1GNR	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Ordnance and Missiles	2313951	1990	1997	Ordnance and Missiles	1557000.0000	NA	1747804	NA	0	NA	1	NA	NA	NA	NA	NA	0
509	MANEUVER CONTROL SYSTEM (	MANEUVER CONTROL SYSTEM (MCS)	1GNT	NA	2019-08-21 01:37:02.2400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NA	NA	10900607	1992	2000	Aircraft	9170670.0000	FLIR SYSTEMS	9538459		0	NA	0	NA	NA	NA	NA	NA	0
510	FWD AREA AD CMD,CTRL&INT	FWD AREA AD CMD,CTRL&INT SYS	1GNV	NA	2019-08-21 01:37:02.2400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NA	NA	4261178	1994	2003	Other R&D and Knowledge Based	1863753.0000	NA	3162202	NA	0	NA	1	NA	NA	NA	NA	NA	0
511	1GPA	NA	1GPA	NA	2019-04-13 12:31:49.5400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NA	Other R&D and Knowledge Based	-1218626	1993	1993	NA	-1218626.0000	ROCKWELL	-1218626	NA	1	NA	1	NA	NA	NA	NA	NA	1
512	AN/GRC-103 RADIO	AN/GRC-103 RADIO	1GPC	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	1589384	1990	2003	Electronics, Comms, & Sensors	1382272.0000	CANADIAN COMMERCIAL CORPORATION	1574272	NA	0	NA	1	NA	NA	NA	NA	NA	0
513	AN/PRC-90 SURVIVAL RADIO	AN/PRC-90 SURVIVAL RADIO	1GPD	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	95000	1990	1990	Electronics, Comms, & Sensors	95000.0000	NA	95000	NA	0	NA	1	NA	NA	NA	NA	NA	0
514	AN/GRC-106 RADIO	AN/GRC-106 RADIO	1GPE	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	-2077468	1991	1998	Electronics, Comms, & Sensors	177624.0000	NA	-2077468	NA	0	NA	1	NA	NA	NA	NA	NA	0
515	AN/ARQ-33 QUICK FIX	AN/ARQ-33 QUICK FIX	1GPI	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	2930000	1992	1992	Electronics, Comms, & Sensors	2930000.0000	LORAL SPACE	2930000	NA	0	NA	1	NA	NA	NA	NA	NA	0
