5) ETL.Sp_FPDSdelta_FixCodeNameMismatch start
2025-12-04 05:24:41.360

sam_exception









recipient_duns	recipient_uei	recipient_parent_duns	recipient_parent_uei	contract_transaction_unique_key



























productorservicecode	product_or_service_code_description	minofsignedyear	maxofsignedyear	minoflast_modified_year	maxoflast_modified_year	PlatformPortfolio	ProductServiceOrRnDarea	RnD_budgetActivity
9700_9700_0088_0_W9124M05D0014_0	2025-08-27 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0089_0_W9124M04D0001_0	2025-08-13 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0094_0_FA877106D0001_6	2025-08-25 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_0095_0_W9124M04D0001_0	2025-08-14 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0098_0_W9124M05D0007_0	2025-08-25 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0098_0_W912C805D0002_0	2025-08-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_0099_0_W9124M04D0001_0	2025-08-14 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0099_0_W912C805D0002_0	2025-08-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_00B7_0_M6786107A0040_0	2025-08-29 00:00:00.0000000	IA	IA	IOWA	IOWA
9700_9700_00B7_1_M6786107A0040_0	2025-08-29 00:00:00.0000000	IA	IA	IOWA	IOWA
9700_9700_0101_0_W9124M05D0007_0	2025-08-25 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0102_0_W9124M04D0001_0	2025-08-14 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0104_0_W912C805D0002_0	2025-08-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_-NONE-_W911SE06C0003_P00006_-NONE-_0	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06C0003_P00009_-NONE-_0	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06C0003_P00011_-NONE-_0	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06C0003_P00014_-NONE-_0	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06C0003_P00015_-NONE-_0	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06C0003_P00016_-NONE-_0	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06C0003_P00017_-NONE-_0	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06C0003_P00019_-NONE-_0	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06C0003_P00020_-NONE-_0	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06C0009_P00004_-NONE-_0	2025-08-29 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_9700_0076_0_W9124M04D0001_0	2025-08-13 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0079_0_W9124M04D0001_0	2025-08-13 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0079_0_W9124M05D0014_0	2025-08-27 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911KB04C0008_P00001_-NONE-_0	2025-08-05 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
9700_-NONE-_W911KB04C0008_P00011_-NONE-_0	2025-08-05 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
9700_-NONE-_W911QY09D0049_0_-NONE-_-NONE-	2025-09-02 00:00:00.0000000	NM	NM	NEW MEXICO	NEW MEXICO
9700_9700_0081_0_W9124M05D0014_0	2025-08-27 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0082_0_W9124M04D0001_0	2025-08-13 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0082_0_W9124M05D0014_0	2025-08-27 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0084_0_W9124M05D0007_0	2025-08-25 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0087_0_W9124M04D0001_0	2025-08-13 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0089_0_W912C805D0002_0	2025-08-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_0090_0_N6339404D1259_0	2025-08-25 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_0090_0_W9124M04D0001_0	2025-08-13 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0091_0_W912C805D0002_0	2025-08-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_0092_0_W9124M05D0007_0	2025-08-25 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0093_0_W912C805D0002_0	2025-08-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_0094_0_FA877106D0001_1	2025-08-25 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_0096_0_W9124M04D0001_0	2025-08-14 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0098_0_W9124M04D0001_0	2025-08-14 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_00B7_2_M6786107A0040_0	2025-08-29 00:00:00.0000000	IA	IA	IOWA	IOWA
9700_9700_0100_0_W912C805D0002_0	2025-08-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_0101_0_W9124M04D0001_0	2025-08-14 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0101_0_W912C805D0002_0	2025-08-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_-NONE-_W911SE06C0003_P00002_-NONE-_0	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06C0003_P00005_-NONE-_0	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06C0003_P00007_-NONE-_0	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06C0009_P00003_-NONE-_0	2025-08-29 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_-NONE-_W911SE06C0009_P00015_-NONE-_0	2025-08-29 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_-NONE-_W911SE06C0009_P00016_-NONE-_0	2025-08-29 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_-NONE-_W911SE06C0009_P00021_-NONE-_0	2025-08-29 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_-NONE-_W911SE06G0001_P00006_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0002_P00007_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0002_P00008_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0002_P00022_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0002_P0034_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0002_P0035_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00030_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00039_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00076_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00079_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00082_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00083_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00088_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00096_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00097_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00098_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00102_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00109_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00110_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P0046_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P0048_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P0063_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P0065_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P0070_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P0075_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P0122_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0004_P00011_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0004_P00024_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0004_P00029_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0004_P00032_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0004_P0017_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0004_P0018_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0004_P0023_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0004_P0036_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0005_P00014_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0005_P00022_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0005_P00023_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0005_P00026_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0005_P00028_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0005_P00050_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0005_P00054_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0005_P00067_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0005_P00070_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0005_P00080_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0005_P00081_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0005_P0032_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0005_P0041_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0005_P0043_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0005_P0062_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0005_P0063_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0005_P0075_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0006_P00026_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0006_P00032_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0006_P00033_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0033_0_W912CF05D0003_0	2025-08-29 00:00:00.0000000	NJ	NJ	NEW JERSEY	NEW JERSEY
9700_9700_0033_1_W912C804D0001_0	2025-09-02 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_0033_2_W912C805D0001_0	2025-08-29 00:00:00.0000000	NY	NY	NEW YORK	NEW YORK
9700_9700_0034_1_W912C805D0001_0	2025-08-29 00:00:00.0000000	NY	NY	NEW YORK	NEW YORK
9700_9700_0035_0_W9124M05D0007_0	2025-08-20 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0035_1_W912C805D0001_0	2025-08-29 00:00:00.0000000	NY	NY	NEW YORK	NEW YORK
9700_9700_CF38_0_N0024405D0011_0	2025-08-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_CF40_0_N0024405D0011_0	2025-08-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_CF45_0_N0024405D0011_0	2025-08-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_CW02_0_SPM20005D6161_0	2025-09-04 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_0037_0_W9124M07D0002_0	2025-08-27 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0037_0_W912C805D0001_0	2025-08-29 00:00:00.0000000	NY	NY	NEW YORK	NEW YORK
9700_9700_0037_1_W912C805D0001_0	2025-08-29 00:00:00.0000000	NY	NY	NEW YORK	NEW YORK
9700_9700_0038_0_W9124M05D0014_0	2025-08-27 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0039_0_W9124M05D0014_0	2025-08-27 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0039_0_W912C805D0002_0	2025-08-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_0040_0_W9124M07D0002_0	2025-08-27 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0040_0_W912C805D0002_0	2025-08-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_0041_0_N6523607D5877_0	2025-08-25 00:00:00.0000000	MD	MD	MARYLAND	MARYLAND
9700_9700_0042_0_W9124M07D0002_0	2025-08-27 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0042_0_W912C805D0002_0	2025-08-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_0043_0_W9124M04D0001_0	2025-08-13 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0043_0_W9124M07D0002_0	2025-08-27 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0043_0_W912C804D0002_0	2025-08-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_0044_0_W912C805D0002_0	2025-08-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_D005_4_M6739998D0007_0	2025-08-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_0047_0_W912C805D0002_0	2025-08-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_0048_0_W9124M04D0001_0	2025-08-13 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0049_0_W9124M04D0001_0	2025-08-13 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0050_0_W9124M04D0001_0	2025-08-13 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0051_0_W9124M04D0001_0	2025-08-13 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0052_0_W9124M04D0001_0	2025-08-13 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0054_0_W912C805D0002_0	2025-08-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_0055_0_W9124M05D0014_0	2025-08-27 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0056_0_W9124M05D0014_0	2025-08-27 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W56HZV08C0146_0_-NONE-_1	2025-08-28 00:00:00.0000000	MO	MO	MISSOURI	MISSOURI
9700_9700_0058_0_N6339404D1259_0	2025-08-25 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_0060_0_W9124M04D0001_0	2025-08-13 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0060_0_W9124M05D0007_0	2025-08-20 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0067_0_W9124M04D0001_0	2025-08-13 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0069_0_W9124M04D0001_0	2025-08-13 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0069_0_W912C805D0002_0	2025-08-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_0071_0_W9124M05D0014_0	2025-08-27 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0074_0_W9124M04D0001_0	2025-08-13 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W9113M09C0026_0_-NONE-_0	2025-09-04 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_-NONE-_W911KB04C0008_P00004_-NONE-_0	2025-08-05 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
9700_-NONE-_W911KB04C0008_P00006_-NONE-_0	2025-08-05 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
9700_-NONE-_W911KB04C0008_P00020_-NONE-_0	2025-08-05 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
9700_9700_0076_0_W9124M05D0014_0	2025-08-27 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0083_0_W9124M04D0001_0	2025-08-13 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0083_0_W9124M05D0007_0	2025-08-25 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0085_0_W9124M05D0014_0	2025-08-27 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0086_0_W9124M05D0014_0	2025-08-27 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0087_0_W9124M05D0014_0	2025-08-27 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0090_0_W912C805D0002_0	2025-08-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_0092_0_W912C805D0002_0	2025-08-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_0094_0_W912C805D0002_0	2025-08-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_0097_0_W912C805D0002_0	2025-08-29 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_-NONE-_W911QY09D0040_0_-NONE-_-NONE-	2025-09-02 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_-NONE-_W911SE06C0003_P00004_-NONE-_0	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06C0003_P00010_-NONE-_0	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06C0009_P00009_-NONE-_0	2025-08-29 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_-NONE-_W911SE06C0009_P00011_-NONE-_0	2025-08-29 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_-NONE-_W911SE06C0009_P00013_-NONE-_0	2025-08-29 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_-NONE-_W911SE06C0009_P00017_-NONE-_0	2025-08-29 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_-NONE-_W911SE06C0009_P00022_-NONE-_0	2025-08-29 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_-NONE-_W911SE06C0009_P00023_-NONE-_0	2025-08-29 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_-NONE-_W911SE06G0001_0_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0001_P00002_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0001_P00005_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0001_P00011_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0002_0_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0002_P00006_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0002_P00025_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0002_P0013_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0002_P0014_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0002_P0015_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0002_P0016_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00022_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00024_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00026_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00038_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00077_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00080_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00089_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00090_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00091_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00094_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00099_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0003_P00100_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06C0009_P00006_-NONE-_0	2025-08-29 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_-NONE-_W911SE06C0009_P00008_-NONE-_0	2025-08-29 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_-NONE-_W911SE06C0009_P00014_-NONE-_0	2025-08-29 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_-NONE-_W911SE06C0009_P00020_-NONE-_0	2025-08-29 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_-NONE-_W911SE06C0009_P00024_-NONE-_0	2025-08-29 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_-NONE-_W911SE06C0009_P00025_-NONE-_0	2025-08-29 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_-NONE-_W911SE06G0001_P00003_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0001_P00007_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0002_P00021_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0002_P00023_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0002_P00024_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W911SE06G0002_P00028_-NONE-_-NONE-	2025-08-29 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
