vendorcountrycode	MaxOfNewFKrecipient_country_name	unmatched_name_count	PKCountry3LetterCode	SKCountry3LetterCodeText	any_name_match	PrimaryKeyTable	SecondaryKeyTable
ABW	ARUBA	1	ABW	ARUBA [NETHERLANDS]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
AIA	ANGUILLA	1	AIA	ANGUILLA [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
ATA	ANTARCTICA	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
BHS	BAHAMAS, THE	2	BHS	BAHAMAS,THE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
BMU	BERMUDA	1	BMU	BERMUDA [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CAF	CENTRAL AFRICAN REPUBLIC	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CIV	COTE D'IVOIRE	1	CIV	COTE DIVOIRE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
COD	CONGO (KINSHASA)	1	COD	CONGO,DEMOCRATIC REPUBLIC OF THE (KINSHASA)	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
COG	CONGO (BRAZZAVILLE)	1	COG	CONGO,REPUBLIC OF THE (BRAZZAVILLE)	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CPV	CABO VERDE	1	CPV	CAPE VERDE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CUB	CUBA	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CUW	CURACAO	1	CUW	Curaçao	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CYM	CAYMAN ISLANDS	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
ERI	ERITREA	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
FLK	FALKLAND ISLANDS (ISLAS MALVINAS)	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GBR	UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN	1	GBR	UNITED KINGDOM	1	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GIB	GIBRALTAR	1	GIB	GIBRALTAR [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GMB	GAMBIA, THE	2	GMB	GAMBIA,THE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GNQ	EQUATORIAL GUINEA	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GRL	GREENLAND	1	GRL	GREENLAND [DENMARK]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
IMN	ISLE OF MAN	1	IMN	MAN,ISLE OF	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
IRN	IRAN	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
KIR	KIRIBATI	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
KOR	KOREA, SOUTH	2	KOR	SOUTH KOREA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
LBY	LIBYA	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
LCA	SAINT LUCIA	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MAC	MACAU	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MCO	MONACO	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MMR	BURMA	1	MMR	BURMA (MYANMAR)	1	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MSR	MONTSERRAT	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
NCL	NEW CALEDONIA	1	NCL	NEW CALEDONIA [FRANCE]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
RUS	RUSSIAN FEDERATION	1	RUS	RUSSIA	1	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SPM	SAINT PIERRE AND MIQUELON	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SSD	SOUTH SUDAN	1	SSD	REPUBLIC OF SOUTH SUDAN	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SUR	SURINAME	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
TCA	TURKS AND CAICOS ISLANDS	1	TCA	TURKS AND CAICOS ISLANDS [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
TKL	TOKELAU	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
TKM	TURKMENISTAN	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
TUV	TUVALU	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
TWN	TAIWAN, PROVINCE OF CHINA	1	TWN	Taiwan	1	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
USA	UNITED STATES OF AMERICA	1	USA	UNITED STATES	1	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
VCT	SAINT VINCENT AND THE GRENADINES	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
VGB	VIRGIN ISLANDS, BRITISH	2	VGB	BRITISH VIRGIN ISLANDS [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
ZZZ	NONDISTRIBUTED	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode



Warning: Null value is eliminated by an aggregate or other SET operation.
systemequipmentcode	MaxOfNewFKdod_acquisition_program_description	unmatched_name_count	PKAgencyIDtext	any_name_match	PrimaryKeyTable
W807PH	0372 QM HHD    HHD QM PETRL SU	1	0372 QM HHD    PETRL SUPPLY BN	0	Office.ContractingOfficeCode
W807PM	W2R9 ENDIST VICKSBURG	1	US ARMY ENGINEER DISTRICT VICKSBURG	1	Office.ContractingOfficeCode
W807R7	0033 IN HHC    HEADQUARTERS IN	1	NULL	0	Office.ContractingOfficeCode
W807RD	0383 EN CO     MOBILITY AUGMEN	2	NULL	0	Office.ContractingOfficeCode
W807RG	W8AT ILARNG ELEMENT, JF HQ	1	NULL	0	Office.ContractingOfficeCode
W807RW	0933 MP CO     MP COMPANY	1	XRQ 0933 MP CO     CBT SPT	0	Office.ContractingOfficeCode
W807RY	0106 AV BN  01 CO E FORWARD SP	1	XRQ 0106 AV BN  01 CO E	0	Office.ContractingOfficeCode
W807T0	0708 MD CO     MED CO GROUND A	1	XRQ 0708 MD CO     REAR	0	Office.ContractingOfficeCode
W807TH	3637 OD CO     SUPPORT MAINT C	1	XRQ 3637 OD CO     MAINT    REAR	0	Office.ContractingOfficeCode
W807TK	0233 MP CO     MP COMPANY	1	XRQ0233 MP CO     CBT SPT	0	Office.ContractingOfficeCode
W807TP	1344 TC CO     TRANS MDM TRK C	1	XRQ1344 TC CO     MDM TRK CARGO	0	Office.ContractingOfficeCode
W807TU	1644 TC CO     TRANS MDM TRK C	1	XRQ 1644 TC CO     MDM TRUCK CARGO	0	Office.ContractingOfficeCode
W807TW	1244 TC CO     TRANS MDM TRK C	1	XRQ 1244 TC CO     T MDM TRK CO CA	0	Office.ContractingOfficeCode
W807U1	0130 IN BN  02 HHC HHC BN IBCT	1	0130 IN BN  02 HHC REAR	0	Office.ContractingOfficeCode
W807UG	0178 IN BN  01 HHC HHC BN IBCT	1	0178 IN BN  01 HHC REAR	0	Office.ContractingOfficeCode
W807UL	0178 IN BN  01 CO D WPN CO IBC	1	0178 IN BN  01 CO D    REAR	0	Office.ContractingOfficeCode
W807UM	0122 FA BN  02 HHB 105MM LID	1	0122 FA BN  02 HHB      REAR	0	Office.ContractingOfficeCode
W807UP	0122 FA BN  02 BTY B 105MM T L	1	0122 FA BN  02 BTY B REAR	0	Office.ContractingOfficeCode
W807UR	0122 FA BN  02 BTY C FIRES BTY	1	XRQ 0122 FA BN 02 BTY C	0	Office.ContractingOfficeCode
W807WD	0123 FA BN  02 HHB HHS FA BN 1	1	NULL	0	Office.ContractingOfficeCode
W807WE	0123 FA BN  02 BTY A 155T FIRE	1	XRQ 0123 FA BN  02 BTY A 105MM	0	Office.ContractingOfficeCode
W807WF	0123 FA BN  02 BTY B 155T FIRE	1	XRQ 0123 FA BN  02 BTY B 105MM	0	Office.ContractingOfficeCode
W807WG	0123 FA BN  02 BTY C 155T FIRE	1	XRQ 0123 FA BN  02 BTY C 105MM	0	Office.ContractingOfficeCode
W807X2	0332 MD HHC    TM A1 BDE EARLY	1	NULL	0	Office.ContractingOfficeCode
W807XX	0836 EN CO     SAPPER COMPANY	1	0836 EN CO     SAPPER REAR	0	Office.ContractingOfficeCode
W807Y1	0010 AR HQ     CO B INTSUST C	2	NULL	0	Office.ContractingOfficeCode
W807Y3	10TH SUPPORT BATTALION	2	NULL	0	Office.ContractingOfficeCode
W807Y5	0710 CS BN     REAR CADRE	1	NULL	0	Office.ContractingOfficeCode
W807Y6	0010 IN BN  03 BRIGADE SPECIAL	1	XR 0010 IN BDE 03 BN SPC TRP 3BCT	0	Office.ContractingOfficeCode
W807Y7	0210 CS BN     BRIGADE SUPPORT	1	0210 CS BN     FSB REAR	0	Office.ContractingOfficeCode
W807Y8	41ST ENGINEER BATTALION	2	NULL	0	Office.ContractingOfficeCode
W807Y9	0006 FA BN  03 FIELD ARTILLERY	1	XR 0006 FA RGT 03 BN 105T INF UA	0	Office.ContractingOfficeCode
W807YA	0116 FA BN  03 HHS REAR	1	HHB 3D BATTALION 116TH FIELD ARTILL	1	Office.ContractingOfficeCode
W807YD	0029 AR HQ     DIV HQ AND HQ B	1	NULL	0	Office.ContractingOfficeCode
W807YH	0116 FA BN  03 BTY C REAR	1	0116 FA BN  03 BTY C MLRS	0	Office.ContractingOfficeCode
W807YU	0136 IN BN  02 CO D ARMOR HBCT	1	PRM 0136 IN BN  02 CO D	0	Office.ContractingOfficeCode
W8081B	0004 AG BND    ARMY BAND SML	1	0004 AG BND    4TH INF DIV BND	0	Office.ContractingOfficeCode
W8081C	3D INFANTRY DIVISION BAND	2	0003 AG BND     HOME DET	0	Office.ContractingOfficeCode
W8081J	0188 AD BN  01 DET D MNT DS PA	1	0188 AD BN  01 BTY D MAINT DET	0	Office.ContractingOfficeCode
W8081R	0158 AV BN  05 CO E FORWARD SP	1	0158 AV BN  05     E REAR DET	0	Office.ContractingOfficeCode
W8081X	0172 CS BN     CO C MD FSB HVY	1	0172 CS BN     C CO	0	Office.ContractingOfficeCode
W8082K	0010 HQ HHD    RSG AMMO BISHAG	1	0083 OD HHC    OKI AMMO ACT	0	Office.ContractingOfficeCode
W8083A	0371 CM CO     PLT T1 CM HQ CB	1	0371 CM CO     HQ	0	Office.ContractingOfficeCode
W8083F	2D BATTALION, 14TH INFANTRY REGIMEN	2	0014 IN RGT 02 REAR DET	0	Office.ContractingOfficeCode
W8083G	0087 IN BN  02 INFANTRY BATTAL	1	0087 IN BN  02 IBCT	0	Office.ContractingOfficeCode
W8083H	0031 IN BN  04 INFANTRY BATTAL	1	0031 IN RGT 04 REAR	0	Office.ContractingOfficeCode
W8083P	W6XG USALRCTR DAEGU	1	W6B1 USA GARRISON DAEGU	0	Office.ContractingOfficeCode
W8083W	W4GG HQ US ARMY TACOM	1	W4GG TACOM ROCK ISLAND	0	Office.ContractingOfficeCode
W8083Y	W0H9 US ARMY AVN&MISSLES CMD	1	W0H9 US ARMY AVN & MISSLES CMD	0	Office.ContractingOfficeCode
W80845	2D TRANSPORTATION COMPANY	2	0002 TC CO      REAR DET	0	Office.ContractingOfficeCode
W8084E	0851 EN CO     VERTICAL CONSTR	2	0851 EN CO     VERTICAL CONST	0	Office.ContractingOfficeCode
W8084T	0134 AR SQ  01 TRP B RECOSURV	1	NULL	0	Office.ContractingOfficeCode
W8084U	0134 AR SQ  01 TRP C DISMOUNTE	1	0134 AR RGT     TRP C	0	Office.ContractingOfficeCode
W8084W	0376 AV BN  01 HHC HHC AVN SEC	1	0376 AV BN  01  HHC	0	Office.ContractingOfficeCode
W80855	0001 FA DET    BATTLEFIELD COO	1	0001 HQ DET    BATTLEFLD COORD	0	Office.ContractingOfficeCode
W80858	0101 CS HHC    HHC SUST BDE MA	1	NULL	0	Office.ContractingOfficeCode
W80865	HHC, 504TH MILITARY INTELLIGENCE BR	1	0504 MI BDE    REAR DET	0	Office.ContractingOfficeCode
W80866	0000 AV HHC    HHC COMBAT AVN	1	0003 AV HHC    HHC COMBAT AVN	1	Office.ContractingOfficeCode
W80867	0001 AV HHC    HHC COMBAT AVN	2	0001 AV HHC     HHC AA REAR DE	1	Office.ContractingOfficeCode
W8086C	0010 IN HHC 01 REAR CADRE	3	HHC, 1ST BRIGADE COMBAT TEAM, 10TH	1	Office.ContractingOfficeCode
W8086J	0542 OD CO     SUPPORT MAINTEN	1	0542 OD CO     SPT MAINT RECAP	0	Office.ContractingOfficeCode
W8088A	0601 CS BN     CO A DIST ASB L	1	NULL	0	Office.ContractingOfficeCode
W80895	426TH SIGNAL COMPANY	2	0426 SC CO     SIG NETWK SPT C	0	Office.ContractingOfficeCode
W808B9	0018 AR SQ  01 HHT HHT RECONNA	1	0018 AR SQ  01 HHT CAV REAR	0	Office.ContractingOfficeCode
W808C4	0140 CM CO     CBRN AS CO (REC	1	0140 CM CO     HVY DIV	0	Office.ContractingOfficeCode
W808C6	0224 CS HHC    HHC SUST BDE MA	1	0224 CS BDE    HQ SP TRP BN	0	Office.ContractingOfficeCode
W808CA	0330 MP CO     MP COMPANY	1	0330 MP CO     SPT	0	Office.ContractingOfficeCode
W808CC	0018 AR SQ  01 TRP A MOTOR REC	1	0018 AR SQ  01 TRP A	0	Office.ContractingOfficeCode
W808CE	0160 IN BN  04 HHC HHC INFANTR	1	0160 IN RGT    HHC MECH	0	Office.ContractingOfficeCode
W808CH	0160 IN BN  04 CO B RIFLE CO I	1	0160 IN RGT    CO B	0	Office.ContractingOfficeCode
W808CK	0185 IN BN  01 HHC HHC COMBINE	1	0185 IN BN  01 HHC REAR	0	Office.ContractingOfficeCode
W808CM	0185 IN BN  01 CO C ARMOR HBCT	1	0185 IN BN  01 CO C REAR	0	Office.ContractingOfficeCode
W808CW	0224 CS HHC    ELE A EARLY ENT	1	0224 CS BDE    EARLY ENTRY ELE	0	Office.ContractingOfficeCode
W808CX	0040 CS BN     CO D FORWARD SP	1	0040 CS BN     CO D	0	Office.ContractingOfficeCode
W808CY	0040 CS BN     CO B FIELD MAIN	1	0040 CS BN     CO B MAINT	0	Office.ContractingOfficeCode
W808D2	0143 FA BN  01 BTY C DET 1	1	XRQ0143 FA BN  01 BTY C DET 1	0	Office.ContractingOfficeCode
W808D3	0144 FA BN  01 HHB 155SP BN HB	1	0144 FA BN  01 HHB 155 SP	0	Office.ContractingOfficeCode
W808D4	0144 FA BN  01 BTY B HOW 155SP	1	0144 FA BN  01 BTY B	0	Office.ContractingOfficeCode
W808D7	0578 EN BN     BRIGADE ENGINEE	1	0079 IN BN     HHC	0	Office.ContractingOfficeCode
W808DE	0040 CS BN     CO F FORWARD SU	1	0040 CS BN     CO F	0	Office.ContractingOfficeCode
W808DL	0144 FA BTY    TARGET ACQUISIT	1	0144 FA BTY    BTY F TGT ACQ	0	Office.ContractingOfficeCode
W808E2	0000 AR BN     HHC STB DIV	1	0000 AR BN     HHC  SP  TRPS B	0	Office.ContractingOfficeCode
W808E3	0224 CS HHC    CO B NTWK SPT	1	0224 CS BDE    SIG NETWK SPT	0	Office.ContractingOfficeCode
W808E5	0040 AR HQ     CO STB DIV	1	0040 IN HQ     DIV	0	Office.ContractingOfficeCode
W808E6	0040 MP CO     MP COMPANY	1	0040 MP CO     REAR	0	Office.ContractingOfficeCode
W808E9	0640 CS BN     CO C NTWK SPT	1	XRQ 0640 CS BN     CO C	0	Office.ContractingOfficeCode
W808EU	0079 IN HHC    HEADQUARTERS IN	1	0079 IN BDE    HQS IBCT	0	Office.ContractingOfficeCode
W808F2	0184 IN BN  01 CO C RIFLE CO I	1	0184 IN BN  01 CO C	0	Office.ContractingOfficeCode
W808FL	0040 CS BN     CO E FORWARD SU	1	0040 CS BN     CO E	0	Office.ContractingOfficeCode
W808GD	USAR ELEMENT, JOINT TRANSFORMATION	1	XRQ0040 AR HHC 03 BDE	0	Office.ContractingOfficeCode
W808GL	0143 FA BN  01 HHB HHB FIRES B	1	0143 FA BN  01 HHB	0	Office.ContractingOfficeCode
W808GN	0040 CS BN     CO G FWD SPT CO	1	0040 CS BN      CO G	0	Office.ContractingOfficeCode
W808HH	0001 AG BND    MUSIC PERFORMAN	1	NULL	0	Office.ContractingOfficeCode
W808KF	0149 AV BN  02 CO D DET 5	1	0890 EN BN     HQ  SPT REAR	1	Office.ContractingOfficeCode
W808KG	0857 EN CO     HORIZONTAL CONS	1	0857 EN CO     HORIZONTAL	0	Office.ContractingOfficeCode
W808KM	0223 EN BN     CO A FSC ENG	1	0223 EN BN     HHS HVY	0	Office.ContractingOfficeCode
W808LN	MADIGAN ARMY MEDICAL CENTER	1	W0Q1 MADIGAN ARMY MED CTR	1	Office.ContractingOfficeCode
W808M9	0001 AD BN  02 CO E MNT DS PAT	1	NULL	0	Office.ContractingOfficeCode
W808MF	0001 AD BN  01 CO E MNT DS PAT	1	1ST BN 1ST AIR DEFENSE ARTILLERY E	0	Office.ContractingOfficeCode
W808NP	0331 MD HQ     MEDICAL GROUP	1	0331 MD GRP    HHD	0	Office.ContractingOfficeCode
W808NR	455TH TRANSPORTATION DETACHMENT	4	0455 TC TM     TERMINAL SUPV	0	Office.ContractingOfficeCode
W808NU	0123 CS BN     CO E FSC ARS	1	0121 CS BN     REAR DET	0	Office.ContractingOfficeCode
W808PP	1404TH TRANSPORTATION COMPANY	2	NULL	0	Office.ContractingOfficeCode
W808R2	0527 EN BN     HHC ENGR	1	0527 EN BN     HHC	0	Office.ContractingOfficeCode
W808R3	0844 EN CO     DET 1	1	XRQ 0844 EN CO     DET 1	0	Office.ContractingOfficeCode
W808R5	0844 EN CO     HORIZNTAL CONST	1	XRP0844 EN CO     HORIZONTAL	0	Office.ContractingOfficeCode
W808R7	0205 EN BN     HHC ENGR	1	XRQ 0205 EN BN     HHC	0	Office.ContractingOfficeCode
W808R9	0843 EN CO     HORIZNTAL CONST	1	XRQ 0843 EN CO     HORIZONTAL	0	Office.ContractingOfficeCode
W808T3	0035 AD BDE    ADA BDE HQS (TH	1	0035 AD HQ       ADA BDE HVY	0	Office.ContractingOfficeCode
W808TB	1021 EN CO     REAR	1	XRQ 1021 EN CO     VERTICAL	0	Office.ContractingOfficeCode
W808TD	1083 TC CO	1	1083 TC CO     CBT HET REAR	0	Office.ContractingOfficeCode
W808TE	1086 TC CO     TRK MDM REAR	1	XRQ 1086 TC CO     MDM TRUCK	0	Office.ContractingOfficeCode
W808TF	1087 TC CO     TRK LT-MDM	1	XRQ 1087 TC CO     LT MDM TRUCK	0	Office.ContractingOfficeCode
W808TH	3673 OD CO     MAINT DET 1	1	XRQ3673 OD CO     MAINT DET 1	0	Office.ContractingOfficeCode
W808TL	1022 EN CO     VERT CONST REAR	1	XRQ 1022 EN CO     VERTICAL	0	Office.ContractingOfficeCode
W808TT	0864 EN BN     ENGINEER BATTAL	1	0864 EN BN      BN REAR DET	0	Office.ContractingOfficeCode
W808U0	0010 TC HHD    HHD TRANS TERMI	1	0010 TC HHD    REAR DET	0	Office.ContractingOfficeCode
W808UF	0052 EN BN     HHC BRIGADE ENG	2	0000 IN BN     HHC REAR DET	0	Office.ContractingOfficeCode
W808UG	0052 EN BN     CO A COMBAT ENG	1	0000 IN BN     REAR DET	0	Office.ContractingOfficeCode
W808UH	DET 25, SD ARNG US PROPERTY&FISCA	2	W7N0 CIF ACTIVITY SD ARNG	1	Office.ContractingOfficeCode
W808UJ	0139 CS BN     HHC HHC BSB MNV	1	0139 CS BN     HHC BSB ME	0	Office.ContractingOfficeCode
W808UK	W92N SDARNG TRNG CTR, CP MC RA	1	W778 SDARNG TNG SITE DET	0	Office.ContractingOfficeCode
W808UW	0172 AR SQ  01 TRP C RECON TRP	1	0172 AR SQ  01 CO C REAR	0	Office.ContractingOfficeCode
W808W8	SUPPORT COMPANY 111TH ENGINEER BATT	3	0111 EN BN     ENGR CO REAR	0	Office.ContractingOfficeCode
W808X1	0003 CS BN     CO C MEDICAL CO	1	0003 CS BN     CO C HOME DET	1	Office.ContractingOfficeCode
W808X4	0026 CS BN     CO B FLD MT BSB	1	NULL	0	Office.ContractingOfficeCode
W808X7	0703 CS BN     CO A DISTRIBUTI	1	NULL	0	Office.ContractingOfficeCode
W808XN	0949 CS BN     CO D FSC RSTA	1	0949 CS BN     CO D     REAR	0	Office.ContractingOfficeCode
W808XX	0003 CS BN     HHC BDE SPT	1	NULL	0	Office.ContractingOfficeCode
W808XY	0003 CS BN     CO A HOME DET	1	NULL	0	Office.ContractingOfficeCode
W808Y2	0134 AR SQ  01 HHT MOTOR RECON	1	NULL	0	Office.ContractingOfficeCode
W808YA	0703 CS BN     CO B FLD MT BSB	1	0703 CS BN  04 CO B FLD MAINT	0	Office.ContractingOfficeCode
W808YE	0299 CS BN     CO A DISTRIBUTI	1	0299 CS BN     CO A	0	Office.ContractingOfficeCode
W808YP	0060 OD CO     MODULAR AMMO OR	1	0060 OD CO     MOULAR   REAR D	0	Office.ContractingOfficeCode
W809AB	101ST AIRBORNE DIVISION BAND	2	0101 AG BND    OPFORCE BAND DS	0	Office.ContractingOfficeCode
W809AC	0101 AV BN  01 CO D AVN MAINTE	1	NULL	0	Office.ContractingOfficeCode
W809AG	0011 AR HHC    HHC HVY SEP BDE	1	XR 0011 AR HHC    HVY BDE ARMOR	0	Office.ContractingOfficeCode
W809H1	0352 CA HQ     DET A4 FUNC SPE	1	NULL	0	Office.ContractingOfficeCode
W809H4	0333 MD CO     DENTAL SVCS	1	XR 0333 MD CO     DENTAL SERVICES	0	Office.ContractingOfficeCode
W809H9	0207 HQ HHD    HHC REGIONAL SU	1	0421 QM CO     LT AIR DRP SPT	0	Office.ContractingOfficeCode
W809HD	0150 AR SQ  01 TRP C CAV TRP G	1	0150 AR SQ  01 CO C REAR	0	Office.ContractingOfficeCode
W809HU	0335 SC HHC    CMD R1 THTR SIG	1	XR 0335 SC CMD    THEA SC COMP 3	0	Office.ContractingOfficeCode
W809J6	0007 FA BN  03 HHB HHB FIRES B	1	0007 FA BN  03 HHB	0	Office.ContractingOfficeCode
W809J9	0018 MP HHC    HHC MP BRIGADE	1	0018 MP HHC    BDE	0	Office.ContractingOfficeCode
W809JG	W47A SARSS RETRO SITE 4	1	1015 OD CO     SPT MAINT RECAP	0	Office.ContractingOfficeCode
W809JP	0004 AR SQ  03 TRP B MOTOR REC	1	0004 AR SQ  03 B TRP AIR CAV	0	Office.ContractingOfficeCode
W809JU	0004 AR SQ  03 HHT HHT RECONNA	1	0004 AR SQ  03 HHT RSTA IBCT	0	Office.ContractingOfficeCode
W809K2	0325 MI BN     CO B COLL&EXPLT	1	XRQ 0152 EN BN     CO B	0	Office.ContractingOfficeCode
W809KA	W0DA AFSBN - EYGELSHOVEN	1	NULL	0	Office.ContractingOfficeCode
W809KF	0225 CS BN     HHC HHC BRIGADE	2	0225 CS BN     HQ   SUPPORT CO	0	Office.ContractingOfficeCode
W809KG	HQ AND STB, 25TH INFANTRY DIVISION	2	NULL	0	Office.ContractingOfficeCode
W809KH	0325 CS BN     HHC HHC BRIGADE	1	0325 CS BN     HQ   SUPPORT CO	0	Office.ContractingOfficeCode
W809LL	W8W1 NY ARNG CSMS 3	1	NULL	0	Office.ContractingOfficeCode
W809LT	0186 CS BN     CO D FSC FA IBC	1	0186 CS BN     CO D REAR	0	Office.ContractingOfficeCode
W809M1	W7VN USACAPOC	1	XR W7VN USACAPOC	0	Office.ContractingOfficeCode
W809MA	0678 TC TM     MOVEMENT CONTRO	1	0678 TC TM     MVMT CONTRL TM	0	Office.ContractingOfficeCode
W809MC	0758 OD CO     TM A8 ARM MAINT	1	NULL	0	Office.ContractingOfficeCode
W809MD	0006 JA DET    TM A3 LEGAL SPT	1	0006 JA DET    LEGAL SVC TM6	0	Office.ContractingOfficeCode
W809ME	0006 JA DET    TM A3 LEGAL SPT	1	0006 JA DET    LEGAL SVC TM6	0	Office.ContractingOfficeCode
W809N1	0325 MI BN     CO B COLL&EXPLT	1	XRQ0075 EN TM     UTILITIES	0	Office.ContractingOfficeCode
W809N2	W91Y GAARNG TRNG CTR, FT STEWA	1	XRJW778 GAARNG TNG SITE DET	0	Office.ContractingOfficeCode
W809ND	0022 IN BN  02 CO A0 REAR DET	1	0022 IN BN  02 CO A RIFLE IBCT	0	Office.ContractingOfficeCode
W809NG	0022 IN BN  02 HHC T0 REAR DET	2	NULL	0	Office.ContractingOfficeCode
W809NM	0014 IN BN  02 HHCT0 REAR DET	1	0014 IN RGT 02 REAR DET	0	Office.ContractingOfficeCode
W809NN	0014 IN BN  02 CO A RIFLE CO I	1	NULL	0	Office.ContractingOfficeCode
W809NR	0010 IN HHC 02 HEADQUARTERS IN	1	NULL	0	Office.ContractingOfficeCode
W809NU	0031 IN BN  04 HHCT0 REAR DET	2	0031 IN RGT 04 REAR DET	0	Office.ContractingOfficeCode
W809P5	0064 CS BN     CO C REAR DET	2	0064 CS BN     MED CO C REAR-D	0	Office.ContractingOfficeCode
W809RE	W3HV USA GARRISON FT DETRICK	1	XR W3HV USA GARRISON FT DETRICK	0	Office.ContractingOfficeCode
W809TQ	U S ARMY MEDICAL MATERIEL AGENCY	1	NULL	0	Office.ContractingOfficeCode
W80A0M	0044 SC BN     HHC HHC EXPEDIT	1	NULL	0	Office.ContractingOfficeCode
W80A13	0902 MI HHD    AUG	1	NULL	0	Office.ContractingOfficeCode
W80A14	USA PEO, COMMAND CONTROL AND COMMUN	1	W6DR PEO C3T	0	Office.ContractingOfficeCode
W80A1N	0101 AV HHC    HHC COMBAT AVN	2	0101 AV BDE    E CO REAR	0	Office.ContractingOfficeCode
W80A51	0142 CS HHC    HHC COMBAT SUST	2	NULL	0	Office.ContractingOfficeCode
W80A62	0005 FA BN  02 BTY A 155SP OPS	1	0005 FA BN  02 BTY A 155SP FIR	0	Office.ContractingOfficeCode
W80A64	0005 FA BN  02 BTY B 155SP OPS	1	0005 FA BN  02 B BTY HOME DET	0	Office.ContractingOfficeCode
W80A65	0005 FA BN  02 BTY C REAR DET	1	0005 FA BN  02 BTY C 155SP FIR	0	Office.ContractingOfficeCode
W80A69	0005 FA BN  02 HHB HHB 155SP P	1	0005 FA BN  02 PLT 155SP FIRES	0	Office.ContractingOfficeCode
W80A6A	0059 SC HHD    HHD STRAT SIG B	1	NULL	0	Office.ContractingOfficeCode
